interaction_id,date_id,account_id,channel_id,interaction_type,interaction_rating
20757,182,8372,2,Support Call,4
20758,153,27712,1,Support Call,2
20759,26,11557,2,ATM Transaction,4
20760,167,7223,3,ATM Transaction,5
20761,224,4998,5,ATM Transaction,5
20762,68,14661,5,Support Call,4
20763,260,26387,4,Support Call,1
20764,171,21755,3,Support Call,3
20765,127,12212,1,Online Query,5
20766,288,20172,5,Support Call,1
20767,204,5210,2,Support Call,2
20768,178,17544,3,Online Query,1
20769,318,22584,4,ATM Transaction,5
20770,254,21945,3,ATM Transaction,3
20771,357,18096,3,Online Query,3
20772,144,3859,2,Branch Visit,2
20773,335,18416,5,Support Call,4
20774,281,12047,4,Support Call,5
20775,134,16252,5,Support Call,2
20776,112,25038,1,Branch Visit,5
20777,88,23694,5,Branch Visit,5
20778,108,20808,4,ATM Transaction,5
20779,250,19374,5,Online Query,4
20780,162,8002,5,Support Call,2
20781,314,2537,4,Online Query,3
20782,188,15678,1,Online Query,3
20783,70,9198,4,Online Query,1
20784,197,26773,4,Support Call,5
20785,169,12116,2,Branch Visit,3
20786,293,18455,1,Online Query,3
20787,175,24678,5,ATM Transaction,2
20788,32,13204,1,Support Call,1
20789,175,5794,4,Support Call,3
20790,138,805,4,ATM Transaction,3
20791,91,13439,3,ATM Transaction,4
20792,54,2261,4,Online Query,2
20793,78,20446,5,ATM Transaction,1
20794,248,18439,3,Support Call,3
20795,62,16950,5,ATM Transaction,3
20796,261,26398,4,Branch Visit,5
20797,358,11324,4,ATM Transaction,4
20798,56,28884,1,Support Call,2
20799,92,23144,1,Online Query,2
20800,305,16702,4,ATM Transaction,2
20801,190,11484,1,Support Call,1
20802,332,17118,2,ATM Transaction,5
20803,174,11281,4,Support Call,3
20804,180,26540,1,Branch Visit,2
20805,209,22130,3,ATM Transaction,3
20806,113,15403,3,ATM Transaction,1
20807,181,24420,5,ATM Transaction,2
20808,67,13451,1,Online Query,3
20809,216,20875,4,Online Query,4
20810,218,4275,5,ATM Transaction,1
20811,10,25767,4,ATM Transaction,3
20812,192,380,2,ATM Transaction,3
20813,186,10792,1,Support Call,1
20814,38,28974,3,Online Query,1
20815,193,25985,3,ATM Transaction,3
20816,223,8479,2,Support Call,5
20817,364,1861,3,Online Query,4
20818,181,15543,5,Online Query,4
20819,255,7234,1,Branch Visit,3
20820,250,14320,2,Support Call,1
20821,132,16970,3,Support Call,4
20822,72,6108,4,Support Call,2
20823,271,15127,1,Online Query,5
20824,316,29658,4,ATM Transaction,2
20825,236,8425,2,ATM Transaction,1
20826,149,8901,1,Online Query,3
20827,144,2217,5,Support Call,5
20828,109,19160,2,ATM Transaction,4
20829,233,16071,1,Support Call,5
20830,243,12144,3,Support Call,2
20831,156,28486,2,Support Call,3
20832,236,758,2,Support Call,1
20833,351,1427,4,Support Call,1
20834,71,22920,1,Online Query,5
20835,34,8575,3,Online Query,5
20836,212,256,1,Online Query,5
20837,308,22000,2,Support Call,3
20838,301,14907,4,Online Query,1
20839,332,27380,1,Online Query,2
20840,205,10311,5,Support Call,3
20841,258,17578,3,ATM Transaction,4
20842,99,888,4,Online Query,1
20843,282,17992,1,Online Query,2
20844,197,14274,4,ATM Transaction,3
20845,195,4611,5,Branch Visit,4
20846,108,17262,3,Branch Visit,4
20847,260,19436,4,Online Query,3
20848,194,12089,1,Online Query,4
20849,329,4433,4,Online Query,3
20850,225,26726,3,ATM Transaction,4
20851,46,10262,1,Online Query,5
20852,235,1484,3,ATM Transaction,4
20853,5,8971,4,Branch Visit,5
20854,54,18086,2,Support Call,1
20855,87,27414,2,ATM Transaction,5
20856,180,24,4,Branch Visit,3
20857,59,10359,2,Support Call,1
20858,258,15976,1,Support Call,3
20859,358,742,5,ATM Transaction,1
20860,300,27503,1,ATM Transaction,1
20861,229,14529,3,Online Query,2
20862,182,8066,3,ATM Transaction,5
20863,336,9036,1,Support Call,1
20864,204,941,2,Support Call,3
20865,128,9435,2,ATM Transaction,3
20866,140,28898,4,Support Call,2
20867,39,16318,5,ATM Transaction,2
20868,270,20906,3,Online Query,1
20869,85,18305,4,ATM Transaction,4
20870,133,3325,3,Support Call,1
20871,27,27615,4,Online Query,4
20872,228,1905,5,ATM Transaction,5
20873,169,7454,5,Support Call,5
20874,154,505,2,ATM Transaction,2
20875,181,10086,4,Support Call,5
20876,153,17779,5,Support Call,4
20877,334,28485,3,Online Query,2
20878,192,22976,4,ATM Transaction,3
20879,104,20913,5,Online Query,4
20880,145,18672,2,ATM Transaction,5
20881,75,6162,5,Online Query,3
20882,280,21025,5,ATM Transaction,1
20883,11,9998,1,Support Call,2
20884,11,28688,2,Support Call,1
20885,35,2907,5,Online Query,1
20886,155,217,4,Branch Visit,1
20887,152,20440,1,Online Query,3
20888,64,11342,2,Support Call,2
20889,142,17672,2,Support Call,5
20890,237,29687,4,ATM Transaction,2
20891,246,15371,3,Support Call,5
20892,26,1854,5,Branch Visit,2
20893,243,12831,4,ATM Transaction,3
20894,154,25466,5,Support Call,4
20895,351,2819,1,Support Call,2
20896,171,11556,4,Support Call,3
20897,314,26391,5,Branch Visit,2
20898,359,2351,2,ATM Transaction,1
20899,71,11831,3,ATM Transaction,3
20900,35,1238,2,Branch Visit,3
20901,121,22434,5,ATM Transaction,2
20902,67,20369,4,Support Call,4
20903,216,6900,2,Support Call,2
20904,304,7693,5,Support Call,1
20905,163,19962,5,ATM Transaction,1
20906,213,26037,3,Support Call,5
20907,38,19976,1,Online Query,3
20908,68,5381,2,ATM Transaction,1
20909,9,9569,1,ATM Transaction,4
20910,190,9263,4,Support Call,3
20911,134,26255,5,Online Query,4
20912,164,11974,2,Online Query,3
20913,126,5495,3,Online Query,3
20914,335,11043,5,Branch Visit,1
20915,125,5411,3,Branch Visit,4
20916,124,15649,5,Online Query,5
20917,41,667,3,Online Query,3
20918,282,20806,3,Online Query,4
20919,184,22773,5,Support Call,1
20920,227,1614,4,Support Call,1
20921,17,24340,2,Branch Visit,1
20922,63,13752,5,Support Call,3
20923,312,25448,2,Support Call,2
20924,170,25192,5,ATM Transaction,1
20925,176,10515,2,ATM Transaction,4
20926,286,5476,4,Online Query,2
20927,360,3180,1,Branch Visit,1
20928,112,641,1,Branch Visit,4
20929,305,23806,3,Branch Visit,1
20930,140,24102,3,ATM Transaction,5
20931,296,14692,5,Online Query,5
20932,291,1530,4,ATM Transaction,5
20933,38,26082,5,ATM Transaction,4
20934,13,7340,5,Online Query,5
20935,361,14242,3,Branch Visit,2
20936,257,23251,5,Online Query,1
20937,178,102,2,Support Call,4
20938,180,8082,1,Support Call,3
20939,56,17102,4,Support Call,2
20940,48,22900,3,Branch Visit,4
20941,272,3705,4,Branch Visit,3
20942,306,21200,1,Online Query,5
20943,119,5891,5,Support Call,2
20944,170,14525,4,ATM Transaction,5
20945,286,7283,2,Online Query,4
20946,331,7202,1,Branch Visit,3
20947,61,28908,3,Branch Visit,3
20948,353,25351,2,Support Call,4
20949,93,9301,3,Online Query,2
20950,348,6015,5,ATM Transaction,1
20951,21,23932,5,ATM Transaction,1
20952,264,23463,5,ATM Transaction,4
20953,84,23260,3,Branch Visit,5
20954,268,28123,3,Support Call,4
20955,347,16505,3,Support Call,2
20956,198,16642,3,Support Call,3
20957,326,23764,2,Branch Visit,2
20958,339,6658,1,Support Call,3
20959,33,28598,2,ATM Transaction,3
20960,364,22379,3,ATM Transaction,2
20961,56,8627,3,Support Call,3
20962,122,4451,2,Branch Visit,5
20963,327,28236,2,ATM Transaction,1
20964,353,7750,1,Branch Visit,2
20965,39,4637,4,ATM Transaction,4
20966,66,11824,4,Branch Visit,5
20967,315,10833,1,ATM Transaction,1
20968,227,4345,2,Support Call,1
20969,259,22989,1,Support Call,1
20970,214,8551,3,ATM Transaction,1
20971,243,25235,3,Online Query,5
20972,84,1830,2,Support Call,5
20973,53,17587,1,ATM Transaction,5
20974,49,19203,4,Branch Visit,5
20975,215,4962,3,ATM Transaction,5
20976,9,19744,3,Online Query,4
20977,238,14146,4,ATM Transaction,4
20978,48,3700,5,ATM Transaction,2
20979,25,26101,5,ATM Transaction,1
20980,131,8317,4,Online Query,1
20981,256,16026,5,Online Query,2
20982,130,23474,5,ATM Transaction,1
20983,288,2612,1,Online Query,1
20984,129,19039,5,Branch Visit,3
20985,36,26532,1,Branch Visit,1
20986,124,25855,3,Support Call,5
20987,248,1935,5,Support Call,1
20988,269,11837,1,Branch Visit,1
20989,221,18967,3,Branch Visit,5
20990,293,346,4,ATM Transaction,2
20991,363,18246,4,Branch Visit,5
20992,1,62,3,ATM Transaction,3
20993,4,13189,5,Branch Visit,2
20994,87,22741,4,Support Call,2
20995,281,25925,5,Support Call,5
20996,95,13868,2,Online Query,2
20997,75,25560,4,ATM Transaction,1
20998,104,9295,1,Support Call,2
20999,140,9995,1,Support Call,1
21000,244,18940,2,Branch Visit,4
21001,287,20721,4,Online Query,5
21002,172,9393,5,Support Call,3
21003,324,25008,1,Branch Visit,1
21004,231,8796,3,Online Query,5
21005,87,20972,4,Branch Visit,3
21006,29,12389,4,Online Query,1
21007,280,24926,2,Support Call,2
21008,212,22238,1,ATM Transaction,3
21009,6,23178,1,Support Call,3
21010,345,22500,5,Branch Visit,4
21011,2,24733,3,ATM Transaction,2
21012,208,22974,3,Online Query,1
21013,362,4102,2,Support Call,5
21014,269,296,2,ATM Transaction,2
21015,342,27942,3,ATM Transaction,2
21016,99,9591,4,Online Query,1
21017,73,26172,5,Branch Visit,4
21018,300,26331,2,Online Query,5
21019,96,26890,5,Branch Visit,4
21020,220,20519,3,Branch Visit,2
21021,214,25879,2,Support Call,4
21022,259,6332,1,Online Query,5
21023,89,8649,5,Support Call,5
21024,95,25269,1,Branch Visit,5
21025,149,21792,4,Support Call,3
21026,340,11836,1,ATM Transaction,5
21027,183,18367,2,Support Call,2
21028,110,6333,3,Branch Visit,5
21029,351,1791,4,Support Call,5
21030,206,19332,1,Online Query,2
21031,221,21890,3,Branch Visit,3
21032,223,1733,5,Branch Visit,3
21033,160,24519,4,Branch Visit,2
21034,1,26912,3,ATM Transaction,4
21035,22,16606,4,ATM Transaction,5
21036,283,24160,4,Support Call,2
21037,189,7564,1,Branch Visit,4
21038,216,12237,5,Online Query,5
21039,181,21826,2,Online Query,3
21040,38,20230,4,Support Call,2
21041,81,12041,5,Support Call,2
21042,167,3685,5,Branch Visit,2
21043,356,8937,5,Support Call,4
21044,242,22877,2,Branch Visit,1
21045,49,14905,2,Support Call,2
21046,113,15180,4,ATM Transaction,4
21047,71,25833,4,Support Call,4
21048,78,2186,2,Online Query,2
21049,13,1796,4,ATM Transaction,4
21050,108,6082,1,Support Call,4
21051,49,22197,1,Support Call,4
21052,248,6359,3,Branch Visit,2
21053,230,18094,3,Branch Visit,3
21054,256,12585,5,Support Call,1
21055,29,26227,4,ATM Transaction,1
21056,329,16460,1,Online Query,4
21057,230,113,1,ATM Transaction,1
21058,285,1481,2,Support Call,5
21059,247,24092,4,Online Query,5
21060,349,27929,4,Branch Visit,5
21061,118,24883,1,Online Query,4
21062,222,5569,5,Online Query,4
21063,55,870,1,Support Call,4
21064,145,13281,3,Branch Visit,1
21065,323,1273,1,Support Call,4
21066,37,24515,2,Online Query,2
21067,47,18080,2,Support Call,5
21068,177,11235,4,Branch Visit,5
21069,143,23796,2,ATM Transaction,5
21070,134,27194,4,Online Query,1
21071,14,11466,5,Branch Visit,1
21072,288,7231,5,Branch Visit,5
21073,306,16674,2,Support Call,5
21074,10,17345,1,ATM Transaction,2
21075,178,16679,4,Branch Visit,2
21076,66,11475,2,ATM Transaction,1
21077,175,23741,3,Support Call,5
21078,157,27793,4,Online Query,5
21079,189,23096,3,Online Query,2
21080,286,6441,4,ATM Transaction,4
21081,223,28097,2,Branch Visit,4
21082,235,20362,4,Support Call,3
21083,86,4759,2,Branch Visit,3
21084,365,25361,4,ATM Transaction,4
21085,100,8202,1,Online Query,4
21086,143,15602,2,Support Call,1
21087,359,25434,5,Branch Visit,3
21088,28,8253,5,Support Call,5
21089,54,20802,2,Online Query,5
21090,50,29889,2,Branch Visit,3
21091,35,5887,3,Support Call,1
21092,111,23280,3,Support Call,4
21093,305,19834,3,Branch Visit,3
21094,292,389,5,ATM Transaction,3
21095,237,603,5,Branch Visit,3
21096,323,10606,2,Support Call,4
21097,43,24239,3,ATM Transaction,4
21098,251,27081,2,Support Call,2
21099,177,5060,2,Support Call,2
21100,81,1037,4,Online Query,3
21101,81,15210,1,Online Query,1
21102,172,16724,3,Support Call,5
21103,165,2808,5,Online Query,5
21104,75,5138,4,Branch Visit,2
21105,286,29383,4,Branch Visit,2
21106,149,23648,2,ATM Transaction,4
21107,210,2642,3,Online Query,2
21108,3,12644,2,Branch Visit,4
21109,133,6600,3,Branch Visit,1
21110,343,21681,4,ATM Transaction,5
21111,57,18491,5,Online Query,2
21112,92,10939,1,ATM Transaction,4
21113,276,9856,3,Branch Visit,5
21114,345,2550,4,Online Query,3
21115,72,1949,1,Support Call,5
21116,248,8616,1,Branch Visit,3
21117,287,16771,2,Online Query,4
21118,217,12550,4,Branch Visit,2
21119,90,17568,1,Support Call,2
21120,189,3565,3,Support Call,5
21121,192,26926,1,Support Call,1
21122,176,10744,4,Support Call,5
21123,319,9365,3,Branch Visit,1
21124,157,1564,5,Branch Visit,3
21125,222,12787,5,Online Query,5
21126,348,29546,1,Branch Visit,4
21127,140,28722,3,Support Call,4
21128,147,11325,4,Branch Visit,1
21129,111,1141,4,Support Call,2
21130,175,16347,1,Online Query,1
21131,307,3552,4,ATM Transaction,2
21132,280,5184,2,Branch Visit,3
21133,38,9524,3,ATM Transaction,5
21134,360,20864,5,Online Query,2
21135,97,8142,4,Support Call,3
21136,1,7844,4,Support Call,2
21137,355,18871,3,Support Call,5
21138,171,16506,4,Support Call,5
21139,65,22246,3,Online Query,5
21140,43,18100,3,Branch Visit,3
21141,353,2890,4,ATM Transaction,4
21142,21,13791,3,Support Call,3
21143,236,18482,3,Branch Visit,3
21144,332,8755,1,Online Query,3
21145,128,16852,4,ATM Transaction,1
21146,95,9839,4,ATM Transaction,3
21147,251,4995,1,Support Call,2
21148,170,28325,5,ATM Transaction,4
21149,66,19117,5,ATM Transaction,1
21150,360,5255,4,Branch Visit,5
21151,110,4783,1,Online Query,1
21152,261,26298,4,ATM Transaction,2
21153,281,27094,3,Branch Visit,1
21154,194,11219,5,Support Call,3
21155,144,2175,3,Support Call,5
21156,1,26259,2,Support Call,1
21157,278,26315,4,Online Query,1
21158,77,20248,4,Branch Visit,2
21159,346,12240,4,Online Query,3
21160,329,5832,3,Support Call,3
21161,365,793,5,ATM Transaction,1
21162,338,6978,4,Support Call,2
21163,286,1126,3,Online Query,5
21164,178,19935,2,Branch Visit,3
21165,4,15394,5,Branch Visit,1
21166,272,15264,1,ATM Transaction,1
21167,342,22198,4,Support Call,1
21168,22,27200,2,Branch Visit,3
21169,278,17854,5,ATM Transaction,5
21170,316,16457,3,ATM Transaction,1
21171,213,3189,3,Branch Visit,1
21172,82,3307,2,Support Call,5
21173,231,9215,1,Support Call,1
21174,327,11932,3,Online Query,4
21175,347,28338,5,Support Call,4
21176,300,5015,2,Branch Visit,1
21177,356,6167,1,Branch Visit,2
21178,234,25666,4,ATM Transaction,4
21179,82,14664,1,Support Call,4
21180,179,3682,2,Branch Visit,1
21181,72,816,1,Online Query,1
21182,324,20883,1,Support Call,5
21183,150,1379,1,Branch Visit,2
21184,85,16764,1,Branch Visit,3
21185,238,21524,1,Online Query,4
21186,52,18114,3,Online Query,4
21187,361,1492,5,Online Query,1
21188,289,27526,4,Support Call,2
21189,11,11658,3,Branch Visit,4
21190,259,6403,2,Online Query,2
21191,196,9839,4,ATM Transaction,4
21192,63,18814,4,Support Call,5
21193,101,16568,2,ATM Transaction,2
21194,328,13297,1,Branch Visit,1
21195,273,11606,1,Branch Visit,2
21196,217,21289,2,Branch Visit,1
21197,178,28028,1,Support Call,2
21198,83,10368,2,Branch Visit,1
21199,104,753,5,ATM Transaction,5
21200,216,1939,2,Support Call,5
21201,248,1708,4,Online Query,3
21202,221,19470,2,Online Query,2
21203,138,23980,4,Branch Visit,1
21204,293,8115,3,Online Query,1
21205,60,7075,3,ATM Transaction,2
21206,252,9673,2,Online Query,2
21207,306,6860,5,ATM Transaction,1
21208,149,25702,3,Branch Visit,4
21209,328,24938,5,Online Query,4
21210,87,102,4,ATM Transaction,4
21211,116,10325,1,Branch Visit,4
21212,309,7036,3,ATM Transaction,4
21213,42,26005,5,Online Query,4
21214,149,25741,5,Online Query,2
21215,313,12246,5,Branch Visit,1
21216,263,23298,3,Support Call,1
21217,43,8954,1,Branch Visit,4
21218,74,317,3,Online Query,2
21219,143,25295,2,Support Call,1
21220,6,16273,4,Branch Visit,4
21221,223,24480,4,Branch Visit,3
21222,286,13169,5,Branch Visit,1
21223,300,23965,5,Online Query,3
21224,208,2189,3,Branch Visit,3
21225,114,16274,3,Support Call,4
21226,328,15226,3,Online Query,1
21227,40,28350,2,Branch Visit,2
21228,94,519,5,ATM Transaction,1
21229,108,23510,3,Support Call,3
21230,301,4000,1,Support Call,5
21231,189,3203,2,Support Call,3
21232,266,5566,3,Support Call,2
21233,167,26433,5,Support Call,1
21234,50,27982,1,Branch Visit,2
21235,117,2190,1,Online Query,5
21236,196,29338,4,Branch Visit,4
21237,153,25555,2,Support Call,2
21238,190,17465,4,Online Query,4
21239,218,22378,2,Support Call,5
21240,158,16491,2,Branch Visit,5
21241,179,11829,3,Branch Visit,3
21242,235,13471,4,ATM Transaction,4
21243,218,17191,3,ATM Transaction,3
21244,323,8898,5,ATM Transaction,2
21245,159,23430,5,Branch Visit,5
21246,310,18267,5,Support Call,1
21247,57,29990,1,Branch Visit,5
21248,242,15827,3,Branch Visit,2
21249,358,22572,1,Branch Visit,4
21250,169,5704,5,ATM Transaction,2
21251,197,9503,4,Support Call,2
21252,360,29366,5,Branch Visit,2
21253,309,6817,4,ATM Transaction,5
21254,204,27452,2,Branch Visit,1
21255,250,26611,1,Support Call,1
21256,322,9658,2,ATM Transaction,5
21257,356,14092,1,ATM Transaction,3
21258,350,5613,3,Branch Visit,3
21259,162,7884,5,Support Call,3
21260,178,24791,4,Branch Visit,1
21261,73,2330,2,Branch Visit,3
21262,332,4931,3,Online Query,5
21263,21,13608,4,Support Call,5
21264,160,12818,3,Support Call,4
21265,294,21148,3,ATM Transaction,4
21266,145,24892,4,Branch Visit,4
21267,13,27822,4,Support Call,3
21268,244,21535,3,Branch Visit,3
21269,315,21252,3,Online Query,3
21270,337,2618,4,Branch Visit,3
21271,96,24364,5,Online Query,1
21272,161,4150,3,Online Query,1
21273,166,293,2,Online Query,4
21274,191,29182,2,Online Query,3
21275,57,24102,3,ATM Transaction,1
21276,332,9618,3,ATM Transaction,2
21277,93,5402,4,Support Call,2
21278,30,5747,3,Online Query,5
21279,64,14629,2,Branch Visit,5
21280,354,3680,4,Support Call,5
21281,112,27559,5,Branch Visit,2
21282,232,19116,4,Branch Visit,4
21283,139,18600,4,ATM Transaction,2
21284,20,20178,5,Support Call,3
21285,239,11803,2,Support Call,5
21286,186,7756,1,Support Call,1
21287,260,20862,3,Branch Visit,5
21288,317,22781,1,ATM Transaction,4
21289,65,4242,5,ATM Transaction,1
21290,57,10312,5,Support Call,5
21291,158,3788,5,ATM Transaction,5
21292,349,14093,4,Support Call,2
21293,104,24468,1,Support Call,2
21294,350,7805,1,Support Call,1
21295,339,7330,5,Branch Visit,4
21296,144,24717,4,Branch Visit,4
21297,292,6269,4,Online Query,2
21298,267,13255,3,Support Call,1
21299,206,24250,3,Online Query,4
21300,80,6026,2,Support Call,4
21301,82,12839,1,Branch Visit,3
21302,348,28741,5,Branch Visit,4
21303,227,19662,1,Online Query,1
21304,109,16549,2,Online Query,5
21305,77,10018,5,Branch Visit,3
21306,52,21302,2,Online Query,2
21307,233,25419,2,Support Call,1
21308,206,19247,1,ATM Transaction,4
21309,117,8024,2,Branch Visit,3
21310,135,23593,4,Support Call,3
21311,23,2849,1,ATM Transaction,4
21312,84,28222,1,Online Query,5
21313,37,29309,3,Online Query,3
21314,171,7882,5,Online Query,3
21315,315,2959,1,ATM Transaction,3
21316,105,668,4,Online Query,2
21317,167,24601,5,Branch Visit,4
21318,325,27865,2,Online Query,2
21319,49,8880,5,Online Query,5
21320,286,3978,2,Online Query,3
21321,48,20081,1,ATM Transaction,4
21322,195,14507,5,Online Query,1
21323,193,28203,5,Online Query,1
21324,315,14551,2,Online Query,5
21325,320,28675,3,Support Call,2
21326,213,8609,3,ATM Transaction,5
21327,201,263,4,Branch Visit,1
21328,301,21092,2,ATM Transaction,4
21329,286,25033,5,Online Query,3
21330,208,15746,1,Branch Visit,3
21331,352,19483,2,Branch Visit,3
21332,332,29655,5,ATM Transaction,3
21333,113,22512,2,Online Query,3
21334,78,16934,5,Support Call,3
21335,250,5535,5,ATM Transaction,3
21336,162,5879,2,Branch Visit,5
21337,46,5586,4,Online Query,5
21338,259,7324,1,Support Call,3
21339,98,18194,2,Branch Visit,2
21340,247,634,4,Support Call,1
21341,201,9138,1,Branch Visit,4
21342,9,10988,1,Support Call,1
21343,214,4225,4,Branch Visit,3
21344,357,9624,2,ATM Transaction,3
21345,192,15102,1,Branch Visit,4
21346,336,11881,2,ATM Transaction,5
21347,95,15631,1,Online Query,4
21348,59,3591,1,Support Call,3
21349,177,12310,4,ATM Transaction,1
21350,128,5851,5,Support Call,5
21351,201,16355,5,ATM Transaction,3
21352,243,9020,2,ATM Transaction,3
21353,8,2538,3,Online Query,3
21354,173,5920,4,ATM Transaction,1
21355,94,10332,5,Support Call,5
21356,205,26859,5,ATM Transaction,4
21357,55,18381,5,Support Call,3
21358,263,12895,1,ATM Transaction,2
21359,224,26768,5,Online Query,5
21360,267,2693,3,Branch Visit,3
21361,4,10943,3,Branch Visit,5
21362,29,19930,4,Online Query,4
21363,150,7350,2,Online Query,4
21364,255,24893,1,ATM Transaction,5
21365,5,6468,1,ATM Transaction,2
21366,292,23644,1,Support Call,3
21367,237,20371,3,Online Query,1
21368,219,8757,5,Branch Visit,4
21369,18,4418,4,ATM Transaction,4
21370,27,27138,4,ATM Transaction,1
21371,144,12400,4,Online Query,5
21372,70,19916,4,ATM Transaction,1
21373,319,5788,3,Branch Visit,5
21374,96,26733,3,Branch Visit,5
21375,186,27005,2,Branch Visit,2
21376,313,10435,4,ATM Transaction,4
21377,170,23878,2,Online Query,2
21378,177,15448,1,Branch Visit,3
21379,51,25630,3,Branch Visit,2
21380,139,2018,2,Branch Visit,3
21381,291,13411,1,Support Call,4
21382,121,17758,1,Online Query,3
21383,163,14225,5,Online Query,2
21384,26,4015,1,Online Query,5
21385,11,6769,5,Support Call,4
21386,12,13850,5,Online Query,3
21387,218,18145,3,Support Call,3
21388,166,29937,2,Branch Visit,1
21389,152,16583,5,ATM Transaction,5
21390,279,27486,3,Branch Visit,4
21391,356,21144,4,Branch Visit,4
21392,225,1959,1,Support Call,3
21393,33,9614,4,Online Query,5
21394,39,4665,5,Online Query,4
21395,333,22777,1,Online Query,3
21396,289,9269,3,Online Query,4
21397,161,15917,3,ATM Transaction,3
21398,192,2361,1,ATM Transaction,4
21399,21,4444,3,Online Query,2
21400,308,25020,1,ATM Transaction,5
21401,217,11098,2,Online Query,2
21402,88,28191,4,ATM Transaction,5
21403,139,18238,2,Online Query,4
21404,99,17013,3,Branch Visit,4
21405,11,17921,3,Online Query,3
21406,227,24555,2,Branch Visit,4
21407,207,28688,5,Online Query,3
21408,93,20976,4,Branch Visit,5
21409,209,19604,1,Online Query,1
21410,189,17849,5,ATM Transaction,2
21411,13,11319,2,ATM Transaction,2
21412,116,703,4,ATM Transaction,3
21413,47,28357,4,ATM Transaction,2
21414,115,6668,2,Online Query,4
21415,365,19827,1,Branch Visit,5
21416,251,4787,4,Support Call,5
21417,34,14000,1,Support Call,4
21418,171,7927,1,Online Query,4
21419,345,16501,4,ATM Transaction,3
21420,67,20115,5,Support Call,2
21421,301,1329,1,Online Query,5
21422,344,2461,1,ATM Transaction,4
21423,206,29679,2,Branch Visit,5
21424,66,29909,5,Online Query,5
21425,291,2899,2,ATM Transaction,2
21426,292,5871,1,Online Query,4
21427,92,2715,5,Branch Visit,2
21428,232,7787,2,Online Query,5
21429,263,23316,4,Online Query,2
21430,270,10691,2,ATM Transaction,4
21431,161,17425,1,Branch Visit,5
21432,95,8646,2,Support Call,3
21433,343,10020,4,ATM Transaction,3
21434,271,11288,4,Branch Visit,1
21435,131,4160,2,ATM Transaction,3
21436,307,29781,2,Online Query,4
21437,263,5129,4,Online Query,5
21438,102,14458,1,Branch Visit,2
21439,147,4564,5,Branch Visit,3
21440,193,28616,5,Branch Visit,5
21441,335,11600,2,Online Query,2
21442,197,28917,4,Online Query,3
21443,125,24350,3,Online Query,2
21444,353,7633,2,Online Query,5
21445,283,4652,5,Online Query,2
21446,213,25616,3,Branch Visit,1
21447,235,12848,5,ATM Transaction,1
21448,84,21288,2,Support Call,1
21449,275,19572,3,Support Call,4
21450,304,26646,1,Support Call,2
21451,363,26684,1,Branch Visit,1
21452,336,16883,5,Branch Visit,2
21453,39,23245,5,Branch Visit,3
21454,137,5946,5,ATM Transaction,2
21455,347,27393,2,ATM Transaction,4
21456,302,14226,1,Online Query,3
21457,221,15379,1,Branch Visit,3
21458,57,25081,5,Online Query,1
21459,115,7047,5,Branch Visit,1
21460,176,9987,2,ATM Transaction,5
21461,197,1039,2,Online Query,3
21462,273,28189,1,Support Call,4
21463,69,1755,4,Support Call,2
21464,57,22375,4,Online Query,2
21465,84,25489,1,Online Query,2
21466,282,19877,4,Online Query,1
21467,109,24945,4,ATM Transaction,1
21468,68,2918,5,Online Query,2
21469,169,17996,5,Branch Visit,5
21470,79,1111,3,ATM Transaction,4
21471,196,27551,1,Support Call,3
21472,1,16271,3,Support Call,3
21473,161,4573,4,ATM Transaction,4
21474,67,20610,1,Online Query,5
21475,307,21015,1,Support Call,5
21476,28,25083,2,Branch Visit,3
21477,271,28595,3,Support Call,1
21478,64,18037,2,Online Query,3
21479,230,28486,2,Online Query,2
21480,230,4470,1,Support Call,4
21481,84,10708,4,Support Call,3
21482,286,14908,5,ATM Transaction,4
21483,35,539,3,Branch Visit,1
21484,26,25340,1,Support Call,5
21485,261,24488,1,Branch Visit,3
21486,341,24453,5,Support Call,5
21487,331,12854,1,Support Call,1
21488,37,11441,1,ATM Transaction,2
21489,318,18618,1,Branch Visit,5
21490,286,15546,3,Online Query,2
21491,16,2361,2,Branch Visit,1
21492,271,27368,4,Online Query,2
21493,212,16789,1,ATM Transaction,4
21494,214,3656,1,Online Query,3
21495,243,27657,1,Online Query,3
21496,309,14344,3,Branch Visit,1
21497,229,15927,2,Branch Visit,2
21498,338,28847,5,ATM Transaction,4
21499,59,25039,4,Branch Visit,1
21500,316,8322,4,Branch Visit,3
21501,243,7651,2,Branch Visit,1
21502,362,17676,3,ATM Transaction,5
21503,69,24435,1,Support Call,5
21504,113,6080,5,ATM Transaction,3
21505,301,24267,1,Online Query,4
21506,66,14146,5,Branch Visit,3
21507,279,17560,5,ATM Transaction,4
21508,240,9793,1,Online Query,2
21509,226,16570,4,Online Query,2
21510,207,7422,2,Online Query,4
21511,135,20365,4,Branch Visit,3
21512,115,21365,3,Support Call,4
21513,352,22668,4,Support Call,3
21514,362,21449,1,Support Call,1
21515,311,14167,5,ATM Transaction,3
21516,333,18085,5,Online Query,4
21517,283,939,2,Branch Visit,5
21518,191,2868,3,Online Query,2
21519,27,19680,1,Online Query,2
21520,193,17124,2,ATM Transaction,5
21521,365,13146,4,Support Call,5
21522,324,26075,3,Online Query,3
21523,345,18482,4,ATM Transaction,3
21524,361,5182,3,ATM Transaction,2
21525,279,29948,1,ATM Transaction,1
