payment_id,date_id,loan_id,customer_id,payment_amount,payment_status
27471,332,10539,24960,344.88,Pending
27472,178,24343,28535,383.61,Paid
27473,239,17614,24956,912.85,Paid
27474,75,3789,23449,878.42,Pending
27475,237,7923,29914,119.93,Pending
27476,355,7978,14860,674.3,Pending
27477,71,9438,27855,184.81,Paid
27478,150,22606,22153,386.81,Paid
27479,312,4200,178,728.99,Pending
27480,33,10206,24279,941.58,Pending
27481,351,16317,18209,571.54,Paid
27482,186,1516,22389,950.2,Pending
27483,1,25774,1068,380.03,Paid
27484,106,20767,10261,259.05,Paid
27485,181,5401,18123,905.13,Paid
27486,282,5977,5375,319.35,Paid
27487,179,26432,107,415.55,Paid
27488,289,21240,21144,916.19,Paid
27489,210,8124,9684,754.82,Paid
27490,307,18297,8259,574.93,Paid
27491,117,29391,167,734.24,Pending
27492,80,6146,10441,706.53,Paid
27493,263,18423,26452,414.43,Paid
27494,344,25059,19778,618.24,Paid
27495,340,7255,6879,523.5,Pending
27496,164,6846,6011,392.99,Paid
27497,246,24840,26855,507.93,Pending
27498,358,13953,9467,241.63,Pending
27499,279,12018,27670,632.05,Pending
27500,131,17967,10691,454.16,Pending
27501,337,18745,20321,991.66,Pending
27502,219,5616,15131,687.95,Pending
27503,255,18342,3895,499.8,Paid
27504,309,25900,5970,683.71,Paid
27505,184,7011,5879,841.59,Paid
27506,273,1382,18030,922.69,Pending
27507,157,24080,21219,592.6,Pending
27508,146,25983,25419,644.04,Pending
27509,154,16961,1201,554.24,Paid
27510,250,14081,4524,337.11,Paid
27511,60,29011,6939,127.12,Paid
27512,346,11198,2567,159.21,Paid
27513,169,8058,2590,908.91,Pending
27514,118,28175,3905,363.71,Pending
27515,85,13012,19402,371.1,Pending
27516,159,22769,24564,903.86,Paid
27517,183,28718,4096,119.32,Pending
27518,26,6213,11460,121.55,Pending
27519,55,12113,21067,687.02,Paid
27520,31,2469,17020,274.39,Paid
27521,147,13332,2230,893.91,Pending
27522,76,23975,17278,955.57,Pending
27523,364,5332,28968,296.88,Pending
27524,9,7878,9339,617.31,Pending
27525,182,26173,24803,156.15,Pending
27526,223,5325,288,341.08,Paid
27527,236,5490,10857,312.83,Pending
27528,310,16567,24102,753.6,Pending
27529,276,4869,5149,612.2,Pending
27530,171,1776,4631,829.19,Pending
27531,272,22886,16185,721.19,Paid
27532,208,17126,16850,713.3,Paid
27533,349,15232,22871,485.42,Paid
27534,77,3443,4654,804.98,Pending
27535,83,12414,2128,819.27,Paid
27536,166,10721,8004,660.56,Paid
27537,225,25707,21661,958.06,Paid
27538,298,18198,9680,208.1,Paid
27539,134,24729,15398,948.52,Paid
27540,209,3215,24442,973.31,Paid
27541,331,13496,9705,881.38,Pending
27542,66,19440,22538,731.37,Pending
27543,287,5638,27721,615.59,Paid
27544,212,23298,8245,869.99,Pending
27545,358,22564,26932,995.06,Paid
27546,340,17388,15944,111.65,Pending
27547,241,5848,5327,591.93,Paid
27548,20,716,29339,383.77,Paid
27549,325,8789,4883,580.37,Paid
27550,282,26533,17000,809.36,Paid
27551,300,7958,19803,147.98,Paid
27552,106,28347,20316,943.61,Paid
27553,281,3288,7603,415.89,Paid
27554,267,24891,17600,938.96,Paid
27555,162,29083,13355,650.33,Pending
27556,171,27711,20369,249.59,Paid
27557,50,25488,11820,318.17,Pending
27558,154,10012,7712,498.74,Pending
27559,31,23654,26591,681.21,Pending
27560,305,15286,19505,593.5,Pending
27561,179,3466,1296,490.93,Paid
27562,337,18711,25986,393.31,Pending
27563,122,27188,5910,416.67,Paid
27564,177,17521,11500,844.49,Pending
27565,138,12642,21519,641.58,Pending
27566,344,3841,12600,903.51,Paid
27567,317,756,22965,207.15,Paid
27568,12,23396,9829,913.81,Pending
27569,357,14162,2784,565.56,Paid
27570,83,22367,10914,130.9,Pending
27571,117,9790,17422,845.05,Paid
27572,271,3124,9500,309.45,Paid
27573,226,11878,7833,291.19,Paid
27574,12,28238,19046,888.2,Paid
27575,233,753,9288,593.86,Pending
27576,120,4435,28751,805.12,Paid
27577,45,3632,25811,504.18,Pending
27578,282,17354,13662,240.83,Paid
27579,91,21042,2683,340.92,Paid
27580,299,1175,28773,503.95,Pending
27581,168,29013,23804,717.56,Pending
27582,153,17291,15926,771.77,Paid
27583,93,16493,29866,393.17,Pending
27584,92,1880,4240,882.21,Paid
27585,202,4361,17845,606.41,Paid
27586,345,4310,3064,473.12,Paid
27587,152,18578,24850,453.46,Pending
27588,307,7301,25679,224.82,Paid
27589,60,23418,8900,374.01,Paid
27590,180,343,26483,426.03,Paid
27591,136,14041,16453,683.24,Paid
27592,307,26794,21885,974.46,Pending
27593,279,24322,29021,804.65,Pending
27594,228,22319,28141,692.01,Paid
27595,323,7176,25824,876.51,Pending
27596,110,23636,14365,707.28,Paid
27597,220,17525,10677,381.69,Paid
27598,18,28715,3599,505.52,Pending
27599,15,11498,19371,304.32,Pending
27600,139,15810,3744,810.55,Paid
27601,263,6287,10320,276.99,Paid
27602,4,17930,1882,451.21,Paid
27603,89,6574,6730,622.85,Pending
27604,79,11288,29636,636.16,Pending
27605,220,675,21064,971.08,Pending
27606,139,25866,12546,177.07,Pending
27607,203,26407,23909,723.43,Paid
27608,169,19584,11204,344.86,Paid
27609,65,6016,27570,100.61,Pending
27610,169,17854,14193,364.75,Pending
27611,34,6611,8608,278.95,Paid
27612,135,16661,1439,847.89,Paid
27613,364,22043,25400,285.17,Paid
27614,183,20131,29719,244.57,Pending
27615,253,4834,4996,417.01,Pending
27616,223,19349,25418,413.35,Pending
27617,358,5450,24523,768.3,Paid
27618,198,23271,3462,799.82,Pending
27619,154,215,6531,767.59,Paid
27620,134,22152,28005,758.59,Paid
27621,182,10348,15236,206.59,Pending
27622,113,18711,22392,896.85,Paid
27623,56,3346,691,346.65,Pending
27624,271,16523,29071,518.27,Paid
27625,90,26110,17232,604.99,Paid
27626,225,16201,9728,179.97,Pending
27627,130,20565,9372,905.51,Pending
27628,83,21273,1049,715.5,Pending
27629,78,6233,27047,827.93,Paid
27630,222,2728,1390,162.65,Paid
27631,128,29314,29909,291.68,Pending
27632,298,16298,16024,553.58,Paid
27633,173,132,1605,853.17,Pending
27634,144,12736,7810,493.8,Pending
27635,232,12854,27614,864.56,Paid
27636,64,18169,21133,552.71,Pending
27637,38,27714,4767,296.09,Pending
27638,206,2220,6570,522.95,Pending
27639,180,27128,4082,745.54,Paid
27640,131,21903,14828,238.24,Pending
27641,201,9604,29104,714.86,Paid
27642,299,9174,6817,169.36,Pending
27643,72,9132,18605,658.4,Pending
27644,260,4243,29359,626.92,Paid
27645,299,4118,17424,687.47,Pending
27646,324,19079,24878,528.64,Pending
27647,158,24950,12681,971.85,Pending
27648,230,24611,8222,487.46,Pending
27649,117,18899,2475,620.61,Paid
27650,264,15439,4283,391.04,Paid
27651,20,22586,4596,326.27,Pending
27652,348,9869,2119,278.57,Paid
27653,38,12606,15272,935.36,Paid
27654,291,25341,14273,956.59,Paid
27655,140,17184,9082,463.93,Pending
27656,283,19753,12746,129.74,Paid
27657,73,26444,15334,559.86,Pending
27658,263,25799,3462,156.7,Paid
27659,283,14571,27108,575.98,Paid
27660,254,22808,4672,977.02,Pending
27661,243,9951,14655,300.91,Pending
27662,280,12696,10617,489.95,Paid
27663,81,22511,4727,739.13,Pending
27664,330,2930,9088,851.02,Paid
27665,196,9779,9859,151.33,Paid
27666,1,1799,14108,868.83,Pending
27667,322,8316,44,152.9,Pending
27668,88,22014,896,213.82,Paid
27669,3,1632,959,395.12,Paid
27670,220,29975,7328,834.59,Pending
27671,98,26724,27145,317.01,Paid
27672,149,16125,14403,745.48,Paid
27673,339,7907,9757,319.58,Pending
27674,365,25540,19503,187.65,Pending
27675,208,6714,21081,384.68,Paid
27676,150,28927,17979,341.93,Paid
27677,303,27134,22796,951.66,Pending
27678,104,24033,18453,134.97,Pending
27679,246,26571,22845,552.28,Paid
27680,180,15978,6118,591.77,Pending
27681,244,4522,12283,119.07,Pending
27682,132,6112,7725,531.18,Pending
27683,175,3692,11295,398.23,Paid
27684,84,1360,7055,156.19,Pending
27685,80,11979,29626,772.24,Pending
27686,292,10894,12180,255.21,Paid
27687,294,5976,17034,798.82,Pending
27688,280,29033,6106,420.98,Pending
27689,356,19007,25451,166.24,Pending
27690,178,4817,23295,918.89,Paid
27691,246,24719,27788,232.47,Pending
27692,202,26898,20903,400.12,Paid
27693,323,4713,4524,286.98,Paid
27694,311,15822,23047,323.91,Pending
27695,269,10053,12566,678.38,Pending
27696,216,14430,289,984.63,Pending
27697,165,27005,23451,718.73,Pending
27698,103,9427,16588,272.75,Paid
27699,247,11022,13019,977.37,Paid
27700,315,6167,25188,484.8,Pending
27701,93,13982,11629,989.39,Paid
27702,139,15555,10693,907.12,Paid
27703,268,15998,7921,735.42,Pending
27704,63,24260,24310,881.12,Paid
27705,189,7807,4456,513.01,Pending
27706,222,23676,15444,833.7,Pending
27707,194,26484,1240,987.05,Paid
27708,290,21019,18106,358.47,Paid
27709,30,6648,29145,804.28,Paid
27710,278,17097,6068,614.35,Pending
27711,121,17456,21804,102.81,Pending
27712,275,1023,6381,498.18,Paid
27713,310,20465,20882,787.16,Pending
27714,234,3294,13886,137.73,Paid
27715,263,6676,28666,849.88,Pending
27716,148,2352,6059,211.6,Paid
27717,8,25405,1527,499.74,Pending
27718,72,27829,22509,305.94,Pending
27719,57,2165,28592,988.66,Pending
27720,341,25966,17194,635.54,Pending
27721,198,1682,11518,291.79,Pending
27722,113,4008,18430,809.69,Pending
27723,106,13531,10374,328.79,Pending
27724,126,13117,3590,820.98,Pending
27725,24,12516,25218,395.92,Pending
27726,102,7637,5050,826.64,Paid
27727,125,17974,1795,281.51,Pending
27728,283,26314,17438,776.61,Pending
27729,57,16569,28813,400.16,Pending
27730,354,357,28721,217.94,Pending
27731,52,6065,18070,720.15,Paid
27732,242,27004,791,300.59,Pending
27733,101,5734,1249,914.06,Paid
27734,340,7972,11647,335.33,Pending
27735,26,15422,21290,680.27,Pending
27736,85,13037,21117,299.08,Paid
27737,143,9395,14965,421.3,Pending
27738,122,18501,18121,404.28,Pending
27739,209,18191,17583,457.29,Pending
27740,346,4516,6903,509.0,Paid
27741,234,12804,27483,781.14,Pending
27742,138,17141,5842,481.35,Pending
27743,280,5238,23733,370.47,Pending
27744,351,28200,19938,991.58,Pending
27745,86,26842,24953,601.02,Paid
27746,335,17406,9419,528.09,Paid
27747,135,8699,1753,564.98,Pending
27748,109,3613,27337,633.8,Pending
27749,128,1472,7536,927.34,Paid
27750,148,22778,28621,148.38,Paid
27751,11,17265,21127,970.07,Pending
27752,240,9725,27863,970.76,Paid
27753,109,7408,317,668.26,Paid
27754,287,14733,3373,336.46,Paid
27755,286,26243,9954,351.62,Pending
27756,191,28845,28636,183.2,Pending
27757,206,15705,16765,862.25,Paid
27758,46,1173,12893,954.34,Paid
27759,353,22044,18507,572.23,Paid
27760,151,10352,520,355.21,Pending
27761,142,21550,6640,296.86,Paid
27762,35,19936,13240,422.82,Pending
27763,184,5740,25278,595.07,Paid
27764,165,6822,12028,992.9,Paid
27765,223,13140,15768,938.19,Pending
27766,207,20241,1634,672.18,Paid
27767,323,5803,26851,657.73,Pending
27768,84,3912,6770,875.83,Pending
27769,143,28884,21295,501.79,Paid
27770,210,28280,27333,548.99,Pending
27771,68,12337,13966,679.68,Paid
27772,219,20395,16214,139.64,Paid
27773,301,28344,29242,166.54,Paid
27774,195,23889,18996,175.21,Paid
27775,40,14424,9319,397.21,Paid
27776,157,6165,18038,517.83,Paid
27777,91,23098,6136,835.96,Pending
27778,145,2333,3880,462.11,Paid
27779,156,20022,4231,425.32,Paid
27780,308,16397,13577,393.75,Paid
27781,310,10632,8328,373.1,Pending
27782,36,4279,7046,705.85,Paid
27783,307,3777,16783,875.88,Pending
27784,292,11183,3037,790.98,Paid
27785,257,11540,13040,851.37,Pending
27786,162,3947,17202,722.4,Paid
27787,64,9109,10699,354.97,Paid
27788,254,18259,10040,743.48,Pending
27789,307,19303,20975,290.77,Pending
27790,111,12329,18830,881.42,Paid
27791,51,21739,29867,961.76,Pending
27792,347,9890,10998,857.75,Pending
27793,320,27848,3070,187.39,Paid
27794,236,4789,25986,120.12,Pending
27795,47,182,3915,235.82,Paid
27796,103,27496,23469,852.72,Pending
27797,20,21454,16261,146.78,Paid
27798,19,1204,28723,193.65,Paid
27799,359,19850,29759,271.89,Pending
27800,79,16077,22541,326.63,Paid
27801,101,23030,29592,215.09,Pending
27802,233,23237,8915,138.37,Paid
27803,154,1306,11263,431.9,Pending
27804,362,8937,4906,197.15,Pending
27805,193,6151,17189,209.68,Paid
27806,364,5572,4553,395.24,Paid
27807,181,11338,23754,279.79,Pending
27808,275,23041,18218,978.94,Pending
27809,107,6739,22135,363.54,Paid
27810,188,4447,13625,684.67,Pending
27811,291,20096,28786,785.2,Paid
27812,281,17697,8838,340.59,Paid
27813,92,26951,29520,266.05,Paid
27814,40,29597,12032,827.54,Paid
27815,235,23007,6771,556.93,Pending
27816,134,4994,21120,282.55,Paid
27817,81,14291,16617,534.19,Paid
27818,314,25024,28777,499.35,Pending
27819,181,9351,7633,452.87,Paid
27820,208,933,16957,456.32,Paid
27821,241,22199,7539,763.44,Pending
27822,122,24225,1627,692.47,Paid
27823,153,21315,28950,786.35,Paid
27824,96,26325,6811,369.5,Paid
27825,16,10224,16342,748.63,Paid
27826,324,22465,18326,881.05,Paid
27827,112,23200,10654,826.73,Pending
27828,304,11015,6603,665.98,Pending
27829,80,6066,4145,282.43,Paid
27830,236,27624,12745,816.28,Paid
27831,284,6391,14884,583.31,Paid
27832,240,26097,2802,457.46,Pending
27833,175,14383,23620,246.56,Paid
27834,13,21865,10748,984.79,Pending
27835,143,8215,18342,764.79,Paid
27836,247,448,25335,331.04,Pending
27837,90,19229,20627,305.58,Paid
27838,172,25787,29249,988.27,Pending
27839,356,15480,15298,321.44,Paid
27840,1,29982,16450,557.56,Paid
27841,178,25601,3072,536.69,Pending
27842,97,13193,14733,398.59,Pending
27843,93,2046,27314,616.6,Pending
27844,74,29734,28130,951.2,Pending
27845,113,7431,29861,517.38,Pending
27846,119,12752,4455,918.1,Paid
27847,290,13413,2305,604.51,Pending
27848,165,14650,9499,275.2,Pending
27849,79,13751,6191,854.97,Paid
27850,146,14758,14971,411.28,Paid
27851,233,24949,15692,656.45,Paid
27852,59,1086,11023,513.57,Paid
27853,229,15333,29536,386.25,Pending
27854,23,671,3618,130.66,Paid
27855,123,20323,12636,721.6,Pending
27856,259,27621,3592,152.09,Paid
27857,243,24981,16476,491.92,Pending
27858,287,1994,27492,358.1,Paid
27859,227,2342,27812,355.35,Paid
27860,185,1072,28698,301.63,Paid
27861,327,13616,19289,540.39,Paid
27862,48,12412,1230,915.53,Paid
27863,317,24227,9268,774.98,Paid
27864,104,22878,12585,550.14,Paid
27865,111,19318,17680,592.13,Paid
27866,282,19103,24931,118.46,Pending
27867,280,2034,21726,166.54,Paid
27868,117,29740,17937,374.07,Paid
27869,116,26403,25599,357.86,Pending
27870,113,22611,11369,398.27,Pending
27871,146,6184,6552,249.25,Paid
27872,85,20326,2584,941.29,Pending
27873,76,28033,19650,731.8,Paid
27874,224,24455,3350,593.81,Pending
27875,186,9950,17619,501.85,Paid
27876,229,17902,16187,980.04,Paid
27877,11,12197,27873,617.04,Pending
27878,198,29201,14739,844.56,Paid
27879,103,2535,5361,960.12,Pending
27880,53,22989,14780,386.43,Paid
27881,317,8815,22358,837.09,Paid
27882,246,5015,16952,218.57,Paid
27883,169,6509,18801,470.28,Pending
27884,155,11678,25249,779.38,Paid
27885,145,18803,28977,506.32,Pending
27886,103,15349,2074,694.08,Pending
27887,86,545,1921,803.64,Pending
27888,206,28527,14923,998.46,Pending
27889,364,27365,24636,591.23,Pending
27890,324,17286,8970,957.86,Pending
27891,116,25456,1149,747.92,Pending
27892,126,2385,2239,232.44,Pending
27893,233,489,18249,215.0,Paid
27894,310,6023,18954,954.53,Pending
27895,337,2772,28298,571.89,Paid
27896,264,5374,7737,376.1,Pending
27897,9,7838,20424,856.47,Pending
27898,54,4472,15125,760.77,Pending
27899,149,13206,29426,365.01,Pending
27900,16,9111,16697,109.95,Pending
27901,18,23972,19667,193.47,Paid
27902,49,14283,12195,429.7,Pending
27903,118,8629,18430,611.22,Paid
27904,339,10365,28959,374.98,Pending
27905,154,863,18983,344.65,Paid
27906,177,26537,29375,518.95,Pending
27907,96,1395,2157,931.38,Paid
27908,188,8357,2942,582.57,Pending
27909,347,5591,16209,737.85,Paid
27910,194,28590,4345,407.68,Pending
27911,275,6695,22150,532.24,Pending
27912,304,14069,10362,709.99,Pending
27913,227,15714,9769,877.93,Paid
27914,95,18218,13300,132.68,Paid
27915,267,6530,12924,917.08,Paid
27916,202,25371,25993,557.58,Paid
27917,260,13935,26468,692.62,Paid
27918,132,3660,20688,719.99,Pending
27919,19,1084,18213,607.77,Paid
27920,311,10446,13536,600.6,Paid
27921,85,3773,13695,900.35,Paid
27922,4,5589,21952,911.47,Paid
27923,109,22966,8137,591.73,Pending
27924,214,27605,21921,777.18,Paid
27925,306,29551,16406,933.33,Paid
27926,343,10073,24129,108.07,Pending
27927,2,22028,28524,323.98,Pending
27928,109,7540,18540,369.1,Paid
27929,163,25315,5596,840.18,Pending
27930,44,17936,21005,935.17,Pending
27931,146,24157,15881,815.56,Paid
27932,287,6254,19805,859.06,Paid
27933,28,20881,23702,907.14,Pending
27934,260,13445,16529,574.94,Paid
27935,117,1280,29307,528.34,Paid
27936,17,7516,3665,750.35,Pending
27937,332,23415,21165,760.16,Paid
27938,186,9881,1808,460.54,Paid
27939,161,9839,11849,718.47,Pending
27940,67,23567,26841,257.83,Pending
27941,257,5665,5092,977.71,Paid
27942,270,10228,26745,293.87,Pending
27943,234,95,5433,594.77,Pending
27944,245,27640,27106,682.05,Pending
27945,102,28343,28065,587.18,Paid
27946,44,16610,5352,406.29,Pending
27947,58,23400,835,132.59,Pending
27948,275,15377,25919,583.85,Paid
27949,312,19854,14851,510.28,Paid
27950,250,14615,26448,397.54,Paid
27951,6,29596,19545,605.05,Pending
27952,278,28287,25977,512.39,Paid
27953,154,6577,17893,412.57,Pending
27954,95,11719,21310,767.41,Pending
27955,249,28984,25162,585.17,Paid
27956,10,13879,7754,588.56,Paid
27957,61,11364,7710,793.84,Pending
27958,190,13490,191,896.62,Paid
27959,359,19492,274,415.07,Pending
27960,12,17223,16580,908.1,Pending
27961,192,25800,21106,534.69,Paid
27962,197,21776,14139,393.94,Pending
27963,209,15926,20702,912.95,Pending
27964,227,14686,20121,998.49,Pending
27965,342,15661,18732,222.53,Paid
27966,87,1228,29606,471.84,Paid
27967,301,5440,7057,540.1,Pending
27968,192,8122,3218,351.88,Pending
27969,96,13015,1572,940.58,Paid
27970,56,801,26071,854.93,Paid
27971,54,20611,18089,546.69,Paid
27972,328,1577,5155,560.62,Pending
27973,253,28405,24911,624.79,Pending
27974,173,24373,6529,193.86,Paid
27975,165,12926,11763,278.91,Paid
27976,135,12098,12474,369.37,Pending
27977,269,21099,24017,606.72,Paid
27978,100,8371,10159,277.54,Pending
27979,338,8424,4429,780.59,Pending
27980,99,2020,22697,882.42,Paid
27981,324,1115,7778,436.44,Paid
27982,19,21570,20511,779.81,Pending
27983,234,14252,15723,732.36,Paid
27984,117,23594,8091,320.65,Pending
27985,139,19993,10593,735.37,Pending
27986,291,27184,16820,132.28,Paid
27987,88,26788,29686,424.25,Pending
27988,330,21795,10260,587.24,Paid
27989,232,15041,13717,286.56,Pending
27990,313,7817,13183,311.54,Pending
27991,197,6981,23740,785.37,Paid
27992,187,13706,17898,259.16,Pending
27993,127,19656,24337,799.59,Paid
27994,108,21882,29275,319.38,Pending
27995,49,16082,28077,491.46,Paid
27996,209,5083,14812,387.54,Pending
27997,77,20447,17384,475.81,Paid
27998,82,1639,25610,280.1,Pending
27999,104,15081,12998,509.83,Pending
28000,228,4844,22921,702.99,Paid
28001,58,625,24219,651.95,Paid
28002,253,16766,19489,186.08,Paid
28003,344,5069,29636,989.71,Paid
28004,176,8334,29686,505.25,Paid
28005,240,19751,1828,247.71,Paid
28006,219,2950,6570,812.16,Paid
28007,327,8461,2087,425.31,Pending
28008,346,12974,23877,552.41,Pending
28009,240,4042,25896,274.21,Pending
28010,120,1144,15190,914.03,Pending
28011,354,14634,21584,270.69,Paid
28012,263,7807,13087,685.7,Pending
28013,39,23930,15882,941.27,Paid
28014,251,19722,29449,753.74,Paid
28015,110,155,10056,312.19,Pending
28016,128,7752,20384,614.81,Paid
28017,221,27908,6231,639.21,Paid
28018,313,28160,27360,543.68,Paid
28019,308,27945,7722,901.54,Pending
28020,111,2008,28183,806.9,Pending
28021,84,14497,29771,863.59,Pending
28022,61,9299,11907,830.37,Pending
28023,266,22319,7039,102.75,Pending
28024,198,24534,9711,511.76,Pending
28025,212,4328,11911,705.38,Paid
28026,194,15599,6266,645.32,Paid
28027,336,21217,16294,659.71,Paid
28028,11,25058,25181,426.4,Paid
28029,111,17406,18913,633.54,Paid
28030,363,4910,19517,797.81,Pending
28031,185,20081,12658,861.6,Paid
28032,365,12899,20181,676.51,Paid
28033,218,21386,22270,595.5,Pending
28034,356,19579,21651,511.8,Paid
28035,111,21559,26079,433.18,Paid
28036,24,17849,24937,474.74,Pending
28037,259,28228,18746,396.01,Pending
28038,251,4121,4571,482.89,Paid
28039,175,13346,20242,354.22,Paid
28040,125,22349,23495,425.69,Paid
28041,76,22468,6199,669.53,Paid
28042,304,570,3731,130.33,Paid
28043,197,28360,2170,578.35,Paid
28044,85,12410,23498,146.3,Paid
28045,238,19562,15687,794.29,Paid
28046,326,14491,27803,553.8,Paid
28047,178,23787,29177,109.65,Paid
28048,322,8834,22290,271.83,Paid
28049,69,1725,8258,371.77,Pending
28050,342,22931,28430,536.88,Pending
28051,246,20365,4977,365.66,Pending
28052,319,6569,28871,552.46,Paid
28053,253,7322,26746,653.07,Paid
28054,292,17999,20121,260.84,Pending
28055,146,29350,13944,359.14,Paid
28056,252,2862,26411,609.04,Pending
28057,303,16146,9627,587.88,Paid
28058,280,5544,9316,807.76,Pending
28059,19,14631,29055,336.17,Paid
28060,263,11766,10881,459.31,Paid
28061,161,22325,18655,296.27,Paid
28062,298,9778,25445,555.62,Paid
28063,148,28308,19871,162.74,Pending
28064,88,27783,4152,768.95,Pending
28065,255,1200,15510,396.25,Pending
28066,355,10274,2075,823.74,Paid
28067,245,4303,27104,721.52,Pending
28068,321,18378,1443,177.51,Pending
28069,340,24456,4231,872.24,Pending
28070,252,9228,4184,617.64,Pending
28071,59,21424,22881,774.06,Pending
28072,90,9614,8028,825.03,Paid
28073,16,13957,28893,558.59,Paid
28074,318,25129,14890,116.4,Pending
28075,304,16350,2758,187.49,Paid
28076,1,22332,12825,837.8,Pending
28077,9,21922,10095,711.91,Pending
28078,125,28649,12866,202.45,Paid
28079,303,21608,17212,772.43,Paid
28080,104,4244,4937,534.18,Pending
28081,96,18775,7877,108.83,Pending
28082,148,9533,26073,735.45,Paid
28083,153,16761,26532,740.91,Paid
28084,204,13711,1099,782.0,Paid
28085,283,20052,8426,807.38,Paid
28086,291,14391,20022,506.76,Paid
28087,227,6170,3205,251.05,Paid
28088,172,21534,26788,663.11,Pending
28089,66,18780,5763,237.79,Pending
28090,70,19049,28402,134.94,Pending
28091,359,25920,22516,184.27,Paid
28092,182,4065,25433,467.29,Paid
28093,102,3561,1335,253.2,Paid
28094,100,19153,10482,455.39,Paid
28095,71,26746,19847,513.67,Pending
28096,124,28831,2441,602.91,Pending
28097,130,5847,24834,275.81,Paid
28098,290,28536,22882,733.03,Pending
28099,172,23517,27707,451.35,Pending
28100,132,23554,1403,335.79,Paid
28101,47,5528,12744,249.88,Pending
28102,250,9675,9392,919.32,Paid
28103,86,7131,22703,359.04,Paid
28104,297,2586,21146,964.45,Paid
28105,227,3501,29303,252.59,Paid
28106,70,2641,5616,504.99,Paid
28107,154,12215,13337,361.25,Pending
28108,149,7688,15702,318.62,Paid
28109,273,14811,16232,310.65,Paid
28110,147,4755,4041,494.64,Pending
28111,268,28230,2293,210.76,Pending
28112,326,1179,16449,685.66,Paid
28113,4,16012,28193,954.46,Paid
28114,324,14989,9424,309.36,Pending
28115,256,27593,388,552.97,Paid
28116,238,22110,16988,874.27,Pending
28117,144,11045,14985,555.86,Paid
28118,185,7607,8390,742.66,Paid
28119,360,9337,15743,361.52,Pending
28120,297,19734,11365,801.94,Pending
28121,226,2236,29429,151.2,Pending
28122,225,5487,3038,591.91,Paid
28123,127,16432,14698,855.57,Paid
28124,94,12461,5009,497.57,Paid
28125,235,23714,2775,909.57,Pending
28126,279,28340,5547,675.2,Paid
28127,31,24197,9915,326.63,Paid
28128,100,9505,10931,404.99,Paid
28129,234,2673,23916,847.19,Pending
28130,7,1464,28623,777.24,Paid
28131,79,21113,3381,412.05,Pending
28132,8,12017,20010,830.61,Paid
28133,169,22116,28606,923.36,Paid
28134,135,12487,3937,974.78,Paid
28135,306,20774,790,959.03,Pending
28136,46,5357,5229,645.55,Pending
28137,59,27056,24713,132.95,Pending
28138,315,1736,7240,986.45,Paid
28139,7,3775,29468,526.47,Pending
28140,143,29959,3934,263.48,Pending
28141,122,11462,25557,680.21,Paid
28142,148,18663,18643,737.39,Pending
28143,85,24491,18501,961.57,Paid
28144,72,17129,5324,307.14,Pending
28145,221,29942,1865,668.23,Paid
28146,33,20060,10811,238.61,Pending
28147,267,23010,17488,768.22,Pending
28148,78,23334,14882,649.16,Paid
28149,69,25019,26906,221.6,Pending
28150,105,22947,22438,546.2,Paid
28151,119,368,16576,775.78,Paid
28152,351,29823,25272,193.07,Paid
28153,94,28935,27266,844.91,Paid
28154,109,9259,27939,448.34,Paid
28155,86,8098,26215,564.45,Pending
28156,317,25587,1774,477.58,Pending
28157,200,23941,5635,540.38,Pending
28158,237,7397,3835,288.06,Pending
28159,30,29544,12177,453.92,Pending
28160,100,12164,25841,357.08,Pending
28161,3,2606,10863,801.51,Pending
28162,312,20396,22185,973.25,Pending
28163,334,24803,3555,946.52,Pending
28164,337,7367,27945,461.4,Pending
28165,146,3067,6435,177.48,Pending
28166,131,7378,18601,123.35,Pending
28167,295,3392,11486,305.02,Pending
28168,341,12624,24747,832.49,Paid
28169,46,7064,5450,760.33,Pending
28170,359,229,21881,444.81,Pending
28171,102,12095,11315,314.37,Paid
28172,174,28282,10780,498.62,Paid
28173,158,29158,11477,858.03,Paid
28174,90,3088,19213,426.89,Pending
28175,174,16323,29551,610.05,Paid
28176,221,2775,5032,210.27,Pending
28177,293,12000,3164,652.29,Pending
28178,91,9692,24298,223.14,Paid
28179,92,18098,18654,151.56,Pending
28180,51,8516,21362,916.75,Paid
28181,311,19970,11675,277.07,Pending
28182,128,28108,5678,942.49,Paid
28183,185,20218,5293,791.82,Pending
28184,23,3448,17226,914.38,Pending
28185,168,14396,10190,568.59,Paid
28186,233,8010,25069,991.65,Pending
28187,332,8522,13073,876.61,Pending
28188,310,2285,12217,557.01,Pending
28189,250,27503,10661,536.0,Pending
28190,4,7558,15491,493.11,Paid
28191,364,5901,13455,419.33,Pending
28192,98,13602,12040,860.81,Pending
28193,229,9203,23035,135.14,Paid
28194,68,21809,6757,379.64,Pending
28195,131,8264,9113,402.32,Pending
28196,85,6468,10189,764.8,Pending
28197,205,13619,20685,770.46,Pending
28198,273,14297,17067,628.6,Pending
28199,337,23700,5726,929.96,Paid
28200,225,15935,7962,616.81,Pending
28201,257,18670,2005,847.36,Paid
28202,206,8167,20928,690.11,Pending
28203,124,9216,5704,224.5,Paid
28204,70,3440,6335,306.5,Pending
28205,321,13595,28457,316.57,Pending
28206,156,15865,9864,947.52,Paid
28207,315,15531,6239,403.33,Paid
