transaction_id,customer_id,txn_date_id,channel_id,account_id,txn_type_id,location_id,currency_id,loan_id,investment_type_id,txn_amount,txn_status
28261,19901,189,4,86,5,27794,4,,14.0,86.62,Pending
28262,8245,224,4,12716,4,29596,6,,4.0,164.66,Pending
28263,14486,263,1,2222,3,18743,7,6796.0,15.0,29.15,Completed
28264,5978,169,3,2219,10,19627,2,4601.0,14.0,197.92,Failed
28265,26447,362,4,16922,4,19346,3,,4.0,141.06,Completed
28266,20394,342,4,24336,3,22975,7,3979.0,7.0,87.06,Failed
28267,10324,95,4,12667,9,18500,2,9467.0,6.0,46.42,Pending
28268,13625,45,4,7028,10,21475,3,,8.0,150.7,Pending
28269,13462,213,4,3060,9,14602,9,,13.0,10.04,Completed
28270,13526,230,2,23576,2,18398,6,,14.0,56.28,Failed
28271,18605,32,1,16638,1,15055,3,,,418.04,Pending
28272,14296,164,3,24302,2,10716,2,27652.0,,92.41,Pending
28273,12548,211,5,5842,2,27901,1,,,156.8,Failed
28274,6561,21,5,307,10,11929,2,,6.0,181.88,Completed
28275,26184,31,3,8773,7,8701,3,12341.0,15.0,125.32,Pending
28276,18976,180,4,2564,1,3602,10,,2.0,398.93,Completed
28277,24960,11,1,9160,1,659,3,24613.0,11.0,219.32,Completed
28278,5885,236,3,5806,7,8772,8,812.0,6.0,195.2,Completed
28279,13976,76,1,3876,5,25659,9,4302.0,,50.32,Completed
28280,6500,191,2,14918,6,18753,3,,,138.84,Failed
28281,29782,4,5,18515,4,27010,5,,10.0,95.95,Pending
28282,11850,14,2,20720,6,29223,2,,,24.58,Failed
28283,24165,63,3,17302,7,26794,8,3565.0,1.0,13.18,Pending
28284,1029,229,2,15710,10,12884,10,,2.0,165.21,Completed
28285,8327,65,3,1725,6,14075,7,,7.0,48.16,Completed
28286,28357,272,1,5632,7,25817,9,,,150.4,Completed
28287,9899,213,1,8482,2,10957,2,22323.0,14.0,12.93,Pending
28288,28919,342,5,18991,6,1070,2,21308.0,1.0,145.24,Pending
28289,14126,204,2,21246,2,23020,8,,,60.0,Failed
28290,24049,1,2,28497,10,23946,5,10305.0,,118.56,Pending
28291,21219,80,4,13511,5,26365,7,,4.0,45.49,Completed
28292,4829,247,3,24199,5,7383,8,26203.0,,82.26,Completed
28293,29023,147,4,17937,7,8542,2,3848.0,,160.96,Pending
28294,16244,239,2,28219,4,19769,4,1780.0,,162.59,Pending
28295,17437,211,2,14108,6,18593,8,,,71.9,Failed
28296,15298,269,3,24757,3,27650,10,,3.0,50.13,Completed
28297,28994,11,4,20278,8,20540,2,1966.0,1.0,131.5,Completed
28298,869,12,3,7072,2,15533,4,19029.0,1.0,141.02,Completed
28299,16356,320,5,9274,3,9384,8,,6.0,58.9,Failed
28300,11179,195,3,22750,5,26993,4,27783.0,8.0,100.52,Failed
28301,388,86,5,20208,1,8601,3,15181.0,13.0,237.91,Completed
28302,24100,310,1,3641,10,4555,8,11327.0,12.0,191.08,Failed
28303,161,299,1,5704,7,19736,1,13294.0,,139.12,Failed
28304,11996,203,4,21862,4,5995,2,,,11.97,Pending
28305,2211,346,4,16587,2,21406,2,,,34.1,Failed
28306,10025,64,4,19762,3,6692,2,7652.0,4.0,114.36,Pending
28307,22527,95,3,28375,1,6295,2,4832.0,9.0,133.49,Completed
28308,29077,331,3,12131,5,27698,9,,15.0,34.57,Failed
28309,17299,145,2,28554,4,12005,10,28468.0,,74.9,Failed
28310,15479,52,2,28256,8,21494,9,,,149.8,Completed
28311,17206,22,4,15694,8,4868,7,16713.0,7.0,99.58,Failed
28312,27401,64,1,7673,6,25400,3,3077.0,,38.13,Pending
28313,25620,250,5,10796,5,12728,9,7782.0,4.0,129.56,Completed
28314,16784,125,5,8094,4,13093,5,,1.0,23.01,Failed
28315,1335,336,1,29761,2,21749,10,,,29.79,Completed
28316,17504,307,3,22626,2,21008,4,,,96.25,Completed
28317,19742,221,1,26274,10,880,8,,,122.72,Completed
28318,6466,30,2,23324,5,21549,5,,13.0,196.95,Pending
28319,12857,343,3,18935,9,11100,8,874.0,4.0,114.89,Completed
28320,16036,153,1,12633,7,2059,1,5788.0,14.0,147.06,Completed
28321,2333,175,2,10718,6,8825,1,11551.0,,75.51,Failed
28322,12586,51,1,4157,4,25145,6,,4.0,37.0,Failed
28323,17038,348,3,1864,8,10179,3,27521.0,14.0,142.43,Completed
28324,21049,63,1,23103,8,5040,9,12175.0,,51.26,Failed
28325,13320,214,2,9179,9,12764,6,,,129.41,Pending
28326,21078,184,5,6775,7,10006,2,,6.0,65.11,Failed
28327,26457,115,4,19223,7,5947,6,,,138.14,Failed
28328,14280,14,2,19287,7,23973,1,28275.0,12.0,183.0,Pending
28329,6065,352,3,15735,8,13146,3,,,11.64,Pending
28330,11357,251,3,8832,3,351,1,,5.0,22.8,Completed
28331,1893,154,1,22323,9,8375,7,22796.0,,198.34,Completed
28332,23894,237,1,16674,9,5589,9,,,60.72,Pending
28333,28301,93,2,29693,10,451,8,,14.0,45.3,Pending
28334,13876,307,2,26415,8,8447,5,19827.0,10.0,198.95,Completed
28335,12943,155,2,3037,5,3182,9,14752.0,6.0,10.62,Pending
28336,1456,327,3,21225,10,27171,8,27597.0,,168.47,Failed
28337,24385,74,4,25414,7,8550,8,,,125.2,Pending
28338,833,200,2,25737,2,13897,2,21132.0,2.0,58.57,Completed
28339,13118,226,4,25510,9,63,7,,6.0,169.15,Completed
28340,2476,90,1,21275,6,25566,1,,2.0,199.02,Completed
28341,2040,16,3,6521,4,8533,10,12551.0,13.0,117.41,Failed
28342,20760,113,4,19361,1,28351,3,751.0,,352.62,Failed
28343,10855,47,1,11951,10,25668,1,21559.0,11.0,81.85,Failed
28344,17122,232,1,17453,3,24818,3,,,189.6,Completed
28345,6588,289,5,5939,10,15381,10,,,50.73,Failed
28346,22513,168,4,25700,8,7182,7,23095.0,,129.69,Failed
28347,4763,299,4,4770,7,23377,4,,3.0,112.56,Pending
28348,29085,241,5,1433,5,2218,3,,14.0,184.51,Completed
28349,5655,264,4,4021,9,6343,10,,9.0,163.05,Pending
28350,11600,236,4,2581,8,8097,8,3741.0,15.0,140.17,Pending
28351,1919,53,2,29125,2,24384,6,10604.0,2.0,51.82,Failed
28352,14,87,1,17341,2,29147,9,19991.0,10.0,22.95,Completed
28353,24599,36,5,3446,10,25735,10,15821.0,,138.12,Completed
28354,1336,101,5,671,5,16225,8,21019.0,2.0,167.44,Failed
28355,16578,56,2,7595,1,13988,1,,10.0,440.09,Failed
28356,21121,191,4,96,7,15940,9,29301.0,1.0,82.02,Failed
28357,12392,61,5,15457,4,1131,6,,7.0,87.12,Pending
28358,26202,250,3,25516,6,2226,10,,,46.26,Completed
28359,17588,188,5,5526,1,19956,8,7646.0,,149.79,Pending
28360,19749,155,1,18040,7,804,3,5768.0,,166.72,Failed
28361,26668,311,1,26790,10,5610,3,19140.0,,146.04,Pending
28362,2050,54,3,23455,4,18829,3,25722.0,1.0,138.03,Completed
28363,22343,141,3,14933,1,452,3,19798.0,,223.86,Failed
28364,28889,134,4,25904,3,24184,6,25664.0,,127.88,Failed
28365,6962,107,3,10340,4,8810,9,,3.0,44.46,Completed
28366,22630,179,4,13192,1,18581,1,,,251.95,Completed
28367,12615,293,2,10876,4,1862,4,10209.0,4.0,104.64,Failed
28368,25774,239,5,25956,7,6452,6,,14.0,140.45,Failed
28369,27226,233,4,28233,6,20809,2,,,151.39,Failed
28370,16330,72,5,1633,3,11654,3,,,83.28,Failed
28371,12081,236,4,29906,10,16676,10,,8.0,149.97,Completed
28372,22882,70,1,25951,10,8588,10,7822.0,10.0,125.93,Failed
28373,26814,132,2,24238,5,12271,7,2192.0,,60.29,Failed
28374,7029,272,5,25367,4,8832,1,17555.0,13.0,125.14,Pending
28375,29420,336,4,8550,9,26105,7,20874.0,,122.49,Pending
28376,26839,323,3,2478,3,10903,1,,11.0,192.33,Completed
28377,7885,41,4,27234,7,18577,8,24951.0,,129.55,Completed
28378,3852,345,5,12747,9,22942,10,16061.0,5.0,112.54,Failed
28379,402,112,4,8417,6,21550,4,,,84.45,Pending
28380,638,217,2,25747,6,18839,5,,,118.22,Completed
28381,10522,291,5,20374,7,2262,9,26827.0,,61.15,Pending
28382,10739,237,4,6853,1,10064,7,,14.0,345.64,Completed
28383,3672,29,5,9005,8,16912,4,24439.0,9.0,116.5,Pending
28384,21967,276,4,29565,7,8045,5,25136.0,,47.43,Pending
28385,19046,223,2,6175,9,2601,5,1961.0,,120.62,Failed
28386,20328,161,4,16055,2,26040,9,12642.0,,69.23,Pending
28387,29508,222,3,994,8,5903,4,,4.0,57.66,Failed
28388,13893,297,4,5583,7,22627,7,28500.0,,23.62,Pending
28389,7081,67,3,22703,10,29089,5,,2.0,69.72,Failed
28390,6162,40,2,25829,10,2099,5,2658.0,,53.45,Completed
28391,16394,319,4,20873,8,10243,6,9910.0,9.0,141.89,Completed
28392,22206,248,2,26648,8,16814,2,,,136.48,Failed
28393,7129,356,2,25377,9,26889,4,3976.0,,138.14,Failed
28394,8551,15,3,5469,10,11801,10,25722.0,,149.27,Failed
28395,20641,169,3,13256,8,23538,3,6101.0,12.0,27.11,Failed
28396,2590,267,5,4485,1,27397,4,,15.0,354.5,Pending
28397,5815,303,2,4242,7,5107,4,29243.0,,173.79,Failed
28398,7556,23,1,17867,1,2707,3,,,215.35,Pending
28399,11158,279,2,14268,7,19429,5,,,170.31,Pending
28400,1344,359,3,24895,9,6425,10,,,126.02,Failed
28401,7452,313,1,11242,6,27310,5,,,93.71,Completed
28402,2657,212,5,43,10,87,10,,,122.22,Failed
28403,834,243,5,29076,1,24818,5,26902.0,3.0,128.68,Completed
28404,25511,262,4,9315,7,25337,3,3701.0,,84.89,Pending
28405,19025,58,3,26617,4,20757,3,29936.0,2.0,130.72,Pending
28406,24749,338,5,1956,5,27089,2,10972.0,,76.42,Failed
28407,21772,328,2,28317,4,29058,2,1159.0,9.0,29.44,Failed
28408,3223,4,3,17215,1,19875,7,,15.0,392.04,Pending
28409,24161,183,5,5455,4,27546,3,,6.0,114.83,Pending
28410,26485,44,3,21551,3,2987,8,4162.0,7.0,180.48,Failed
28411,23850,154,3,18837,5,28995,8,18770.0,,75.7,Pending
28412,8256,130,2,15644,9,19462,5,10910.0,,41.33,Pending
28413,15131,127,3,17663,3,23444,2,,,20.04,Failed
28414,6746,25,2,24302,10,7877,8,,,83.23,Failed
28415,4664,223,4,19385,3,7096,7,,11.0,32.74,Failed
28416,29592,45,4,18354,5,15106,9,,12.0,179.93,Failed
28417,16944,84,2,13616,7,26749,3,,,43.89,Completed
28418,18772,224,4,10543,4,3562,9,,2.0,10.79,Completed
28419,29655,264,3,1423,9,17508,8,,,155.19,Pending
28420,20618,133,4,12979,1,16021,5,12204.0,,258.82,Failed
28421,13979,309,1,22555,8,8376,6,24403.0,,137.01,Completed
28422,23046,265,2,24352,2,8271,4,17239.0,,46.19,Failed
28423,20585,27,3,16258,2,11339,2,24666.0,15.0,77.35,Failed
28424,8359,106,5,16339,1,7751,6,25637.0,,366.2,Pending
28425,19668,204,2,20377,5,15182,4,,5.0,112.39,Failed
28426,14848,240,5,21334,2,17188,4,17900.0,9.0,118.35,Completed
28427,26003,112,4,15738,2,4030,6,,,16.26,Failed
28428,25290,153,5,23587,4,4793,4,5263.0,3.0,13.95,Pending
28429,731,152,5,2666,7,6469,1,,14.0,82.2,Failed
28430,1505,237,2,21828,4,22452,5,,,61.04,Completed
28431,23369,192,2,559,3,2178,2,,,91.32,Pending
28432,19403,67,4,14716,2,3949,10,7600.0,,25.79,Failed
28433,23295,56,4,4264,8,3079,9,25470.0,7.0,176.55,Failed
28434,28550,135,1,10922,5,16692,5,,,126.63,Completed
28435,24696,307,3,29115,3,17936,3,18325.0,12.0,46.71,Completed
28436,23715,50,4,13923,10,21413,1,16408.0,,46.57,Completed
28437,22002,13,5,673,7,16255,3,,,42.54,Failed
28438,20682,230,5,21780,8,21970,3,20108.0,7.0,26.76,Pending
28439,16993,220,4,18631,8,25978,5,13524.0,12.0,134.27,Completed
28440,17636,309,5,21427,7,9724,10,22611.0,,105.58,Pending
28441,24656,323,1,28166,1,6171,5,24119.0,15.0,384.71,Pending
28442,17703,160,3,9542,1,5936,7,,14.0,488.58,Pending
28443,11347,45,3,1414,8,3199,7,5747.0,,152.58,Failed
28444,19222,35,3,12692,7,8983,2,,,50.2,Completed
28445,19888,314,3,4571,1,7140,8,,,292.57,Failed
28446,29637,175,5,1862,3,24567,1,,,50.96,Failed
28447,1100,229,1,29516,6,7211,9,,12.0,44.42,Failed
28448,29009,322,4,15720,5,24096,1,729.0,,116.65,Completed
28449,2493,232,1,29414,9,21506,7,,12.0,126.1,Failed
28450,9878,274,5,6361,3,16119,5,8806.0,9.0,39.91,Pending
28451,8521,44,4,20371,8,667,9,,,154.82,Completed
28452,22116,270,1,3424,3,24879,2,,,137.04,Completed
28453,18638,333,5,23946,8,27208,5,,11.0,81.33,Failed
28454,7742,176,1,22457,5,27259,9,,,76.02,Pending
28455,6404,81,1,1537,7,22069,7,7417.0,10.0,122.2,Pending
28456,2255,161,1,14976,8,20532,2,,13.0,149.13,Failed
28457,6489,120,4,10012,9,28283,8,19177.0,,132.11,Pending
28458,26467,152,2,22527,1,6090,3,5526.0,,142.14,Completed
28459,17508,333,4,22919,3,4249,8,,,21.16,Pending
28460,4258,89,1,7709,7,3208,5,,15.0,180.71,Pending
28461,18822,310,1,7951,1,25875,7,27688.0,,268.57,Pending
28462,10633,181,3,14944,4,19545,1,,15.0,52.0,Completed
28463,8521,262,2,17928,9,12987,1,21907.0,1.0,68.92,Failed
28464,5583,241,3,29018,4,8580,4,,6.0,75.93,Failed
28465,9661,226,5,25943,8,1882,3,22510.0,,133.44,Pending
28466,5295,249,3,20464,5,4199,1,1085.0,,72.1,Completed
28467,3792,338,5,143,10,12018,5,23448.0,,17.13,Completed
28468,13800,78,3,7590,7,8270,5,575.0,,82.83,Completed
28469,22097,102,4,7750,7,25703,9,3026.0,,56.54,Pending
28470,19213,142,2,5632,9,20871,2,691.0,5.0,142.48,Pending
28471,21475,93,5,11307,9,25659,1,,6.0,106.05,Pending
28472,3574,34,2,22525,5,21339,3,,4.0,152.19,Failed
28473,24367,130,4,15208,7,13014,8,,,13.72,Failed
28474,29997,345,1,26732,8,12926,7,10126.0,,46.76,Failed
28475,29173,140,2,13865,4,18368,5,,,179.6,Failed
28476,16225,31,3,24605,6,22222,10,2266.0,8.0,34.78,Pending
28477,12170,125,4,10460,3,23397,10,28925.0,,182.09,Completed
28478,25468,150,3,25736,2,2499,10,,,90.28,Completed
28479,19875,246,5,24277,8,21121,9,,,146.06,Failed
28480,10155,88,2,27467,10,13062,3,14964.0,,49.84,Failed
28481,13342,259,5,14684,6,2028,8,14301.0,,37.13,Failed
28482,4065,232,3,15143,10,8960,2,,,71.48,Pending
28483,829,301,1,20410,7,3092,2,,4.0,82.97,Pending
28484,19818,314,1,26407,4,15756,7,3402.0,,121.36,Failed
28485,13237,311,3,337,6,28062,4,10351.0,10.0,137.25,Completed
28486,6817,187,4,23194,5,11776,3,8848.0,2.0,151.63,Pending
28487,22047,64,4,15409,8,25038,5,,,23.94,Failed
28488,815,283,5,4903,3,5253,4,,,154.65,Failed
28489,10794,303,4,14638,6,14197,2,27370.0,6.0,122.3,Pending
28490,21398,30,1,5580,9,16013,8,24478.0,,80.34,Pending
28491,23811,1,3,18093,8,20991,3,,,185.39,Pending
28492,29880,207,3,21691,5,18727,3,,7.0,81.65,Pending
28493,28469,253,4,6810,1,14818,5,,,268.61,Completed
28494,9808,9,5,4104,5,27942,8,28891.0,,193.23,Pending
28495,23360,355,3,24170,5,28772,3,,,103.95,Failed
28496,14314,338,5,19322,5,10328,8,11128.0,1.0,157.74,Pending
28497,27107,148,1,21661,7,14523,5,6873.0,8.0,71.36,Pending
28498,17428,151,1,22888,10,26876,1,,12.0,136.52,Pending
28499,20643,49,2,19979,3,14885,1,,,131.84,Pending
28500,16070,103,2,5991,1,15475,4,3046.0,,478.33,Completed
28501,8332,270,1,26944,5,25903,5,12422.0,,152.75,Pending
28502,11452,50,3,25693,9,21192,6,,,13.21,Failed
28503,20769,53,1,20949,1,12479,10,,,468.97,Failed
28504,14418,288,3,22129,4,24114,1,,11.0,185.64,Pending
28505,19004,295,1,14857,5,12917,5,17856.0,,67.94,Completed
28506,6156,300,3,18935,8,4441,2,,12.0,10.31,Completed
28507,25869,349,3,24529,9,15981,2,16385.0,,59.59,Completed
28508,21586,360,4,17746,10,29375,2,,,103.29,Completed
28509,10445,36,4,4680,6,16238,8,,,149.25,Failed
28510,7864,175,4,14012,10,23884,5,24095.0,,46.51,Completed
28511,26128,264,1,29152,6,19485,3,789.0,,49.41,Failed
28512,25544,49,1,20919,5,29853,4,,14.0,196.48,Completed
28513,29747,107,2,14514,5,25763,10,,8.0,176.44,Pending
28514,10026,171,3,16000,6,6148,5,13888.0,10.0,154.41,Pending
28515,21589,109,1,10213,4,20032,1,,,151.69,Pending
28516,23353,199,5,12066,1,15899,7,23664.0,9.0,338.04,Completed
28517,16884,319,5,24371,10,29692,3,,,124.45,Failed
28518,29874,33,5,10320,9,20178,5,,,111.85,Pending
28519,12416,360,2,15969,9,28537,7,17695.0,,96.35,Completed
28520,16328,311,1,10487,1,18628,1,17786.0,4.0,118.64,Failed
28521,24961,274,2,29930,1,12312,6,,15.0,156.03,Completed
28522,11788,163,2,28047,9,9261,4,2667.0,,136.34,Completed
28523,27495,297,5,26119,9,13697,7,,,87.62,Completed
28524,12829,333,5,24086,3,21893,3,,8.0,143.01,Completed
28525,17463,358,1,10572,6,18592,7,,6.0,45.66,Completed
28526,21898,188,1,5089,5,749,4,,8.0,169.43,Completed
28527,5487,313,3,11535,4,10524,6,18065.0,,144.27,Pending
28528,5938,142,2,26114,9,25142,5,,7.0,109.53,Pending
28529,29559,229,2,16541,5,18586,4,14173.0,,17.04,Failed
28530,8047,297,5,15588,3,14145,9,,,33.63,Failed
28531,26572,260,2,26030,4,18307,9,14273.0,,103.22,Failed
28532,27599,255,2,10082,1,16070,7,863.0,11.0,391.67,Failed
28533,3531,10,5,12350,5,14799,9,9548.0,,29.32,Pending
28534,19236,211,4,2152,8,11653,10,21159.0,,191.08,Completed
28535,8457,261,4,5551,2,24180,7,13333.0,,68.27,Failed
28536,8583,138,4,18937,7,24387,3,,,101.26,Pending
28537,10912,357,3,24126,7,21713,4,17728.0,10.0,79.71,Failed
28538,11480,340,5,6874,7,20722,3,,,140.22,Failed
28539,9339,97,4,28703,2,23617,8,6754.0,11.0,166.56,Pending
28540,211,241,1,25494,4,3098,3,9186.0,15.0,32.45,Pending
28541,25729,212,5,2122,9,13058,5,,,95.94,Failed
28542,4636,216,4,15886,8,6909,5,14664.0,,77.4,Completed
28543,23120,262,3,21822,9,1412,3,5419.0,,32.32,Pending
28544,3680,130,4,12499,7,172,6,16450.0,6.0,160.27,Completed
28545,26080,291,2,10551,3,5640,4,,,196.75,Pending
28546,7658,306,2,26756,4,469,8,,7.0,193.1,Pending
28547,24727,67,2,578,5,26244,5,7700.0,,156.03,Pending
28548,16550,268,1,27514,2,27403,8,19512.0,13.0,148.2,Failed
28549,12077,234,1,7690,7,20321,4,,,179.9,Failed
28550,28011,264,4,8580,10,26846,8,,7.0,62.07,Pending
28551,26322,277,4,22638,9,5581,1,25506.0,,15.92,Completed
28552,7933,329,2,16459,2,7364,5,,,192.17,Pending
28553,23999,35,5,14570,8,2032,4,5025.0,,180.88,Completed
28554,28079,135,3,4429,9,29544,1,13132.0,7.0,81.56,Pending
28555,23250,344,5,5756,2,25218,2,,2.0,178.6,Pending
28556,12434,295,5,22536,6,29051,2,,,133.97,Completed
28557,24339,43,2,6886,3,29041,2,,,35.48,Completed
28558,6466,82,2,27056,10,3888,4,,7.0,142.97,Completed
28559,29477,31,4,2286,9,3142,10,,,159.33,Failed
28560,11361,28,5,13644,9,29677,4,,,140.97,Failed
28561,25521,236,4,3528,2,10436,7,15727.0,,163.4,Failed
28562,11278,211,2,19143,6,2159,3,17698.0,14.0,103.38,Pending
28563,9057,224,4,26695,1,29962,7,177.0,,176.67,Completed
28564,9091,358,1,4422,4,19674,9,,,191.06,Pending
28565,108,19,3,5905,6,6478,6,,15.0,196.92,Failed
28566,6738,160,2,22658,4,217,1,,,85.0,Failed
28567,11183,231,3,24212,2,17686,4,,15.0,111.92,Completed
28568,985,325,4,15793,8,6061,10,27979.0,15.0,37.89,Completed
28569,1227,43,3,11985,5,13291,5,,8.0,35.27,Completed
28570,19941,274,3,28329,4,18774,4,27312.0,,25.17,Failed
28571,15687,290,4,8126,3,15020,7,29100.0,,95.58,Failed
28572,18112,363,1,28167,10,20329,1,6580.0,,29.55,Failed
28573,28289,258,3,1900,4,24140,9,16099.0,13.0,95.63,Pending
28574,22434,102,3,22514,8,18659,7,,6.0,167.02,Pending
28575,28104,347,4,2751,6,4576,1,18126.0,,23.21,Completed
28576,18684,329,3,19156,7,13593,3,18209.0,,77.02,Completed
28577,13953,290,2,17696,2,25922,10,,,197.01,Pending
28578,10899,27,4,24423,8,3760,2,,2.0,176.8,Completed
28579,19979,344,2,14554,7,23111,2,7965.0,8.0,39.26,Pending
28580,14917,314,1,28662,2,3688,9,25382.0,7.0,92.52,Failed
28581,9720,327,5,27206,4,13129,3,17968.0,,24.53,Completed
28582,24969,32,3,16011,1,13508,2,14142.0,11.0,405.72,Completed
28583,6187,147,2,17575,4,6175,4,,9.0,65.94,Failed
28584,17621,1,3,13650,1,1463,8,5189.0,13.0,338.51,Failed
28585,12932,196,2,26126,3,1973,10,,,151.88,Completed
28586,9408,292,3,20849,8,3155,6,24855.0,13.0,33.47,Pending
28587,22761,335,4,26165,7,25112,5,16304.0,15.0,158.75,Failed
28588,3709,123,5,28462,1,10903,7,,12.0,357.66,Completed
28589,4777,30,1,549,1,17145,2,,15.0,358.69,Failed
28590,16913,133,3,13599,5,23850,6,2138.0,14.0,151.0,Pending
28591,27745,39,3,13178,8,5882,6,14796.0,,180.04,Completed
28592,21083,351,1,5226,10,863,3,,,126.93,Failed
28593,8900,134,1,6938,5,20110,7,,12.0,80.71,Completed
28594,24389,7,1,7206,3,26050,2,,,11.08,Completed
28595,1492,140,4,2604,3,24423,10,,3.0,49.31,Failed
28596,26508,33,3,25774,3,24601,7,,,156.51,Failed
28597,28539,70,1,21667,2,28652,4,,7.0,22.08,Completed
28598,24235,39,5,9399,5,13264,10,,,101.53,Pending
28599,2571,171,1,9288,8,11896,10,,,168.55,Pending
28600,24582,184,2,1981,7,10302,1,,,145.28,Pending
28601,24299,150,1,14241,7,29790,1,,14.0,123.64,Completed
28602,16769,197,4,6704,3,15940,5,,,23.08,Pending
28603,4044,19,3,27005,10,21224,10,,,89.22,Failed
28604,27384,188,1,13351,3,22613,7,,,86.83,Pending
28605,4981,202,1,7507,4,17398,1,24644.0,,157.12,Pending
28606,6247,75,3,15666,10,2000,8,,6.0,128.79,Failed
28607,27074,343,3,21496,10,6429,10,3322.0,12.0,97.03,Failed
28608,28433,215,4,22048,6,6926,8,,9.0,88.11,Failed
28609,7094,355,1,4510,6,5565,4,,5.0,180.4,Pending
28610,9380,15,4,7609,1,27675,1,7882.0,,363.69,Failed
28611,23327,241,5,28838,2,29675,2,24105.0,,94.92,Completed
28612,12574,299,2,4376,8,921,5,,,69.82,Failed
28613,22762,184,5,17250,4,19071,7,,8.0,178.96,Completed
28614,25475,354,3,9735,2,6151,10,23329.0,,75.85,Pending
28615,18456,269,3,22326,5,19827,7,,3.0,165.86,Failed
28616,5184,135,4,11719,6,6766,5,9597.0,,133.04,Failed
28617,3862,78,5,1701,7,8583,7,24479.0,,71.16,Failed
28618,9857,22,5,2694,8,17506,2,26253.0,,168.23,Pending
28619,16324,206,1,16750,5,930,8,17903.0,,51.62,Pending
28620,24029,95,2,15896,6,8010,5,21820.0,5.0,74.26,Failed
28621,19297,69,1,19851,8,8358,10,,,163.93,Failed
28622,7777,34,2,24503,5,12793,8,25325.0,11.0,156.44,Completed
28623,29938,299,1,16604,10,10816,4,1514.0,13.0,176.32,Completed
28624,9696,220,2,17649,2,20193,5,,,95.78,Completed
28625,1769,3,3,26879,8,25828,8,22558.0,13.0,176.02,Pending
28626,29896,17,4,25736,1,22935,10,21018.0,2.0,159.23,Completed
28627,24879,174,1,28159,1,8583,3,14300.0,2.0,135.41,Failed
28628,29207,181,4,9157,10,11216,10,,7.0,94.69,Completed
28629,21251,190,3,20269,10,16137,9,,12.0,15.82,Pending
28630,27446,348,3,25837,4,7422,10,25605.0,8.0,50.31,Completed
28631,15015,266,2,7668,8,2190,10,,,125.82,Failed
28632,27225,270,1,24525,10,18207,9,12352.0,,25.91,Failed
28633,19871,221,3,1256,2,21038,1,,,163.62,Pending
28634,11667,256,2,6193,4,1680,7,16086.0,,104.53,Pending
28635,7549,201,5,20051,3,28192,1,,,174.7,Completed
28636,7872,116,1,3517,3,22370,2,21332.0,9.0,170.3,Completed
28637,16972,113,1,17337,6,16612,7,8024.0,,106.01,Completed
28638,8623,203,2,23612,9,9890,9,,,136.63,Failed
28639,6168,214,4,29884,1,11443,8,28500.0,15.0,427.38,Pending
28640,8277,308,2,17362,7,13305,7,,,22.48,Failed
28641,11449,358,2,27016,1,9885,10,5979.0,8.0,431.57,Completed
28642,23298,363,2,5463,4,25035,7,,,175.68,Failed
28643,10658,36,5,28861,4,10620,1,8359.0,8.0,30.96,Failed
28644,4832,132,1,13727,9,25299,9,20252.0,,54.62,Pending
28645,28133,96,5,8567,2,915,9,20393.0,5.0,82.22,Failed
28646,20885,224,1,2573,5,2684,4,15050.0,14.0,38.39,Pending
28647,5978,302,4,20278,6,22909,3,5293.0,,23.31,Failed
28648,15077,312,3,5441,3,3389,5,21927.0,14.0,140.48,Pending
28649,22466,232,5,11330,1,845,10,,,425.22,Failed
28650,18269,288,1,24594,3,18463,8,2293.0,,184.03,Completed
28651,27090,178,3,21966,10,8580,1,4800.0,,78.14,Failed
28652,2973,340,1,24460,2,16132,5,,,55.21,Failed
28653,15227,191,5,26136,1,512,10,19597.0,4.0,405.06,Failed
28654,20324,343,5,3535,8,28744,7,2651.0,,133.22,Completed
28655,924,96,5,3329,5,16753,8,,,145.89,Completed
28656,22441,69,1,23877,4,14638,6,8770.0,,157.44,Failed
28657,24146,222,4,17629,1,24838,9,,9.0,105.99,Failed
28658,23312,167,1,23102,3,26546,10,11907.0,,164.42,Completed
28659,7483,15,5,14556,2,20432,4,,12.0,53.56,Pending
28660,650,180,1,11168,1,19832,4,2889.0,,412.92,Completed
28661,3352,230,2,2304,7,6689,10,,,20.47,Failed
28662,23185,66,4,5800,1,7356,7,8630.0,,181.07,Pending
28663,20938,220,2,28666,5,817,3,12266.0,1.0,111.37,Completed
28664,8331,248,1,4556,3,3188,7,25091.0,13.0,94.69,Completed
28665,17699,319,1,16038,6,5733,9,6437.0,,134.81,Completed
28666,12994,141,5,4407,4,767,8,,,33.39,Failed
28667,9694,274,3,25313,4,16838,7,18996.0,,100.39,Failed
28668,15517,173,2,26673,6,26837,5,1515.0,,167.39,Completed
28669,9818,270,5,6632,8,15427,4,25181.0,,19.74,Completed
28670,10185,348,1,12132,1,25323,7,,7.0,328.6,Pending
28671,2459,8,2,7298,2,20390,9,,,153.66,Completed
28672,14750,358,1,27447,1,15372,10,9750.0,2.0,400.91,Completed
28673,12635,307,4,27910,4,2671,10,,2.0,90.93,Completed
28674,7160,79,5,2618,8,19179,8,,,21.52,Pending
28675,13743,143,2,24381,7,24251,6,29225.0,14.0,124.5,Pending
28676,20119,185,2,13264,1,10913,1,17418.0,,107.32,Pending
28677,25070,353,1,7204,8,22929,1,,11.0,136.03,Pending
