balance_id,date_id,account_id,opening_balance,closing_balance,average_balance
23174,35,6746,89.67,4449.41,2269.54
23175,118,5299,3526.25,3518.67,3522.46
23176,294,25740,3154.15,2226.99,2690.57
23177,174,22800,974.38,663.81,819.1
23178,130,24926,1915.2,636.61,1275.9
23179,309,24236,943.25,896.82,920.04
23180,279,17634,891.27,1083.11,987.19
23181,103,24812,1531.42,3625.62,2578.52
23182,265,28756,3292.61,2598.95,2945.78
23183,178,23435,1331.68,1293.17,1312.43
23184,227,4838,3317.53,1383.55,2350.54
23185,307,25996,381.91,1400.66,891.29
23186,121,6322,628.99,753.65,691.32
23187,15,1086,1478.64,4081.91,2780.28
23188,267,29849,2234.48,3188.96,2711.72
23189,323,25519,3272.64,3081.51,3177.07
23190,180,6715,1295.3,1113.38,1204.34
23191,313,3524,3717.86,187.55,1952.71
23192,43,23812,1607.1,741.7,1174.4
23193,65,25195,3931.34,3296.58,3613.96
23194,103,28830,627.57,3765.97,2196.77
23195,155,5869,1763.04,1392.26,1577.65
23196,94,7255,946.13,3640.99,2293.56
23197,47,28345,2654.25,707.82,1681.04
23198,226,10402,3603.56,1461.68,2532.62
23199,229,420,3638.6,2219.39,2928.99
23200,9,2816,2901.89,1107.89,2004.89
23201,263,3208,2142.39,3392.04,2767.22
23202,21,374,2582.05,64.1,1323.08
23203,39,4515,1858.27,689.55,1273.91
23204,59,20293,273.6,1971.62,1122.61
23205,77,26646,2422.02,2535.18,2478.6
23206,327,19527,1126.65,1143.95,1135.3
23207,51,8294,1202.47,3924.89,2563.68
23208,185,10769,1679.27,176.68,927.98
23209,324,21481,4177.14,2815.89,3496.52
23210,77,21369,3997.06,1379.3,2688.18
23211,10,10815,3135.43,744.49,1939.96
23212,236,16821,2053.69,682.95,1368.32
23213,234,13001,2816.05,225.91,1520.98
23214,38,10561,914.38,3139.67,2027.03
23215,183,29629,2244.39,3802.23,3023.31
23216,318,1604,2762.71,219.62,1491.16
23217,77,6812,158.64,858.52,508.58
23218,55,22559,1171.13,146.43,658.78
23219,157,1754,1128.58,316.49,722.53
23220,2,27270,3261.7,19.42,1640.56
23221,77,372,48.39,1352.03,700.21
23222,32,12609,4971.99,1449.92,3210.95
23223,66,28463,2631.51,2472.96,2552.24
23224,152,11018,66.31,1949.74,1008.02
23225,358,523,1101.74,1927.9,1514.82
23226,212,12191,1310.35,851.25,1080.8
23227,264,4148,2275.35,1906.87,2091.11
23228,229,15029,772.39,3511.75,2142.07
23229,347,21439,1480.68,1191.45,1336.07
23230,146,13992,2463.39,3544.25,3003.82
23231,57,15831,2210.07,722.73,1466.4
23232,259,18737,2611.09,270.15,1440.62
23233,64,23933,1134.62,3029.34,2081.98
23234,200,1653,2207.59,3715.06,2961.32
23235,23,5293,3761.95,2067.26,2914.61
23236,220,5025,1361.62,4140.31,2750.97
23237,26,16785,4527.74,1585.27,3056.51
23238,250,12334,3311.35,614.81,1963.08
23239,37,1091,5018.92,1466.86,3242.89
23240,229,2970,5178.45,1379.31,3278.88
23241,162,9147,3013.4,2343.82,2678.61
23242,347,5065,361.46,246.23,303.84
23243,240,19148,4431.25,2462.08,3446.66
23244,174,7746,975.13,2120.3,1547.72
23245,3,11960,2064.28,435.35,1249.82
23246,154,13423,1532.16,3636.99,2584.57
23247,198,2837,2626.22,651.18,1638.7
23248,49,5047,1210.05,576.14,893.1
23249,155,21168,3236.81,3902.26,3569.53
23250,155,28789,2187.1,2593.81,2390.45
23251,50,4939,2085.59,4447.29,3266.44
23252,291,11569,2332.35,3134.22,2733.28
23253,203,1062,2167.4,1332.52,1749.96
23254,226,20516,1941.36,149.93,1045.64
23255,11,29372,2434.33,2514.93,2474.63
23256,275,1857,1639.72,704.34,1172.03
23257,21,7219,123.73,3654.51,1889.12
23258,302,16894,2445.06,4256.43,3350.74
23259,326,17125,3333.19,6569.01,4951.1
23260,264,668,1660.21,5053.21,3356.71
23261,295,11856,672.83,4220.39,2446.61
23262,151,11257,980.4,494.54,737.47
23263,93,136,3170.14,5383.48,4276.81
23264,239,9797,2879.6,2065.83,2472.72
23265,305,14947,1481.98,1906.41,1694.2
23266,130,25305,78.9,2632.87,1355.88
23267,356,4471,1465.73,444.76,955.25
23268,247,5992,2083.59,613.35,1348.47
23269,241,5505,65.51,3474.09,1769.8
23270,140,15733,3322.06,1197.75,2259.9
23271,31,22977,636.61,4099.09,2367.85
23272,223,23748,2008.01,1960.66,1984.34
23273,281,22772,1033.76,1798.55,1416.15
23274,253,14783,1756.75,1534.73,1645.74
23275,208,28383,1967.95,1670.21,1819.08
23276,43,26142,1633.94,1940.17,1787.06
23277,292,16538,2813.51,4193.92,3503.72
23278,338,18934,3321.1,2626.29,2973.69
23279,42,29801,1903.19,3874.07,2888.63
23280,40,29434,1142.83,1245.27,1194.05
23281,243,2971,1191.82,826.18,1009.0
23282,101,15797,2366.54,812.03,1589.28
23283,143,8032,2198.02,877.37,1537.69
23284,325,17355,3113.21,1506.39,2309.8
23285,272,14480,3706.63,1067.63,2387.13
23286,354,21536,584.22,2363.2,1473.71
23287,140,23813,3501.71,1559.14,2530.43
23288,68,15830,2869.98,275.99,1572.99
23289,114,27118,2213.16,3446.36,2829.76
23290,250,1120,1751.74,1810.75,1781.24
23291,25,29507,2478.28,335.84,1407.06
23292,261,11622,3552.82,4879.32,4216.07
23293,277,9447,1114.12,1410.08,1262.1
23294,49,20687,2547.36,539.87,1543.62
23295,152,27288,1272.97,921.95,1097.46
23296,264,11903,3790.21,2232.16,3011.18
23297,12,20332,29.2,4806.23,2417.71
23298,6,18685,1571.97,236.9,904.44
23299,243,19184,4560.74,2697.51,3629.12
23300,188,10796,1140.67,4780.64,2960.66
23301,168,4613,1724.17,3296.96,2510.57
23302,55,17065,853.12,3129.94,1991.53
23303,132,618,2546.41,4924.89,3735.65
23304,58,7912,2835.19,2630.71,2732.95
23305,309,8432,3531.77,3059.78,3295.78
23306,300,17193,803.24,1063.68,933.46
23307,130,18088,2661.0,3136.82,2898.91
23308,253,20320,969.51,2558.15,1763.83
23309,305,14446,2806.15,754.03,1780.09
23310,358,25102,2667.46,26.3,1346.88
23311,292,21688,562.97,1397.64,980.31
23312,321,26998,857.34,982.17,919.75
23313,131,16361,1810.56,2945.08,2377.82
23314,171,24569,3583.47,2822.42,3202.94
23315,313,11795,4404.62,2484.1,3444.36
23316,82,14836,1891.79,2278.58,2085.18
23317,220,13292,340.91,3881.53,2111.22
23318,41,4136,705.99,3913.58,2309.78
23319,210,441,471.69,3148.26,1809.98
23320,314,12929,172.21,2740.62,1456.41
23321,206,5235,2703.15,2545.26,2624.2
23322,68,21134,1823.33,2313.81,2068.57
23323,361,8432,184.71,2212.16,1198.43
23324,364,23951,2491.42,4409.77,3450.6
23325,29,27012,2485.8,3443.43,2964.61
23326,190,11255,1334.1,1556.25,1445.17
23327,31,6664,3280.38,2608.27,2944.32
23328,90,9835,3146.29,3546.72,3346.51
23329,54,2256,86.37,1710.53,898.45
23330,273,19337,2529.64,1670.28,2099.96
23331,345,12050,873.64,74.84,474.24
23332,163,18546,1905.97,1142.52,1524.24
23333,305,21348,1823.85,2936.51,2380.18
23334,317,19631,1406.48,3558.82,2482.65
23335,365,23462,850.08,2398.84,1624.46
23336,312,6611,2301.66,59.82,1180.74
23337,75,20487,1570.76,3902.07,2736.41
23338,73,11112,1745.22,2247.38,1996.3
23339,346,22507,1388.48,3066.34,2227.41
23340,294,7343,4365.94,2149.36,3257.65
23341,356,21933,2326.62,1701.47,2014.05
23342,59,27432,1753.67,1231.63,1492.65
23343,272,21622,1818.34,1514.58,1666.46
23344,328,18587,2768.73,1730.6,2249.66
23345,183,18078,1660.64,2800.84,2230.74
23346,250,26378,4612.83,1645.65,3129.24
23347,129,25732,2231.58,3157.94,2694.76
23348,175,5299,2649.63,809.64,1729.63
23349,109,5303,3221.52,114.92,1668.22
23350,14,17628,2213.85,2196.36,2205.11
23351,283,17788,3040.09,3926.2,3483.14
23352,72,29178,3957.55,839.85,2398.7
23353,311,28332,1692.63,3159.95,2426.29
23354,162,1447,1363.76,2935.2,2149.48
23355,118,9439,2513.97,4069.33,3291.65
23356,69,12784,1437.93,2327.33,1882.63
23357,74,1447,4896.35,3737.28,4316.82
23358,62,11625,433.29,1603.23,1018.26
23359,328,24717,3285.36,6093.37,4689.36
23360,336,15110,5224.34,4644.03,4934.18
23361,40,2643,2062.71,1324.36,1693.53
23362,316,1105,1202.67,1990.38,1596.53
23363,17,13409,2399.2,5864.64,4131.92
23364,46,4122,2861.39,1036.54,1948.96
23365,143,14340,1960.83,1716.94,1838.88
23366,185,29515,3847.72,2112.48,2980.1
23367,332,6836,2007.86,3430.75,2719.3
23368,269,23508,3923.58,1942.19,2932.89
23369,363,11197,959.26,3114.3,2036.78
23370,38,20003,2034.64,1978.19,2006.41
23371,157,18682,710.08,2228.95,1469.51
23372,264,29741,2289.68,1945.81,2117.74
23373,276,6181,1866.18,3889.95,2878.07
23374,224,286,1076.93,1636.83,1356.88
23375,302,15869,729.01,2238.13,1483.57
23376,4,15689,2075.62,2492.64,2284.13
23377,131,28764,626.5,3512.89,2069.69
23378,224,18656,2932.85,2411.6,2672.22
23379,214,17178,2575.79,3012.67,2794.23
23380,322,10460,1922.75,526.92,1224.84
23381,26,26808,3223.49,2499.96,2861.72
23382,93,22844,1474.24,1145.39,1309.82
23383,67,12785,4550.3,1857.5,3203.9
23384,279,7473,4371.15,1640.37,3005.76
23385,335,923,2808.44,2127.64,2468.04
23386,307,19231,4530.49,230.6,2380.55
23387,248,17423,1403.6,991.11,1197.36
23388,326,18026,581.86,4512.46,2547.16
23389,74,29183,2351.37,1031.19,1691.28
23390,154,8383,889.38,2605.65,1747.52
23391,156,5284,2702.48,4137.02,3419.75
23392,179,28788,1834.55,3128.44,2481.49
23393,65,18695,2423.06,4462.54,3442.8
23394,342,1690,713.75,2344.44,1529.1
23395,246,15783,2487.26,2930.87,2709.07
23396,139,8789,4561.15,2485.44,3523.3
23397,75,25580,1586.16,741.42,1163.79
23398,259,4740,3685.55,944.81,2315.18
23399,360,18511,4047.78,1557.74,2802.76
23400,26,14373,4697.38,2199.91,3448.64
23401,235,15223,460.9,2872.35,1666.62
23402,119,17832,1183.09,868.5,1025.8
23403,364,7919,2438.54,1087.47,1763.01
23404,280,17994,1639.34,793.56,1216.45
23405,54,28180,380.7,3426.56,1903.63
23406,6,26612,3738.48,854.66,2296.57
23407,246,14792,2847.75,3744.17,3295.96
23408,171,13112,2085.02,5772.54,3928.78
23409,167,1904,1107.03,666.12,886.58
23410,42,11851,655.7,3160.97,1908.34
23411,24,950,2396.71,1769.85,2083.28
23412,321,14306,1049.53,2465.21,1757.37
23413,113,11528,4076.36,3728.06,3902.21
23414,120,14149,3325.86,1504.41,2415.14
23415,221,23592,2754.86,1670.25,2212.56
23416,292,29695,2976.54,2391.82,2684.18
23417,239,9422,1745.29,2187.72,1966.5
23418,267,12903,1979.05,3992.93,2985.99
23419,335,26394,1072.91,2822.48,1947.7
23420,257,25125,4266.99,2889.42,3578.2
23421,230,7272,1615.03,3222.53,2418.78
23422,78,22877,3084.36,1873.13,2478.74
23423,287,16403,2231.02,153.9,1192.46
23424,47,9019,515.55,1731.25,1123.4
23425,129,27524,30.88,2951.97,1491.42
23426,355,17468,2902.84,725.38,1814.11
23427,334,3669,3920.68,4334.75,4127.72
23428,85,5586,635.23,2915.22,1775.22
23429,18,16638,2165.49,775.86,1470.67
23430,299,6704,5426.39,2133.98,3780.19
23431,89,27148,3273.37,155.24,1714.3
23432,156,7787,2692.48,2480.49,2586.48
23433,122,4739,292.91,802.54,547.73
23434,80,14247,105.75,882.77,494.26
23435,75,17943,2835.95,3104.16,2970.05
23436,28,12778,3926.28,1601.82,2764.05
23437,14,7252,1195.6,938.6,1067.1
23438,179,10023,602.78,1563.91,1083.35
23439,314,7326,3588.08,4878.29,4233.18
23440,231,28336,3738.71,1945.35,2842.03
23441,72,16409,2675.61,3421.37,3048.49
23442,24,8030,1667.51,2771.97,2219.74
23443,236,21342,3420.99,944.31,2182.65
23444,189,21151,2375.13,2555.0,2465.07
23445,137,17726,741.46,827.85,784.65
23446,187,18000,107.09,2817.4,1462.25
23447,133,24239,1777.95,2853.15,2315.55
23448,162,3935,2115.11,866.5,1490.81
23449,364,1329,2353.33,4866.07,3609.7
23450,69,4760,2390.87,1835.77,2113.32
23451,239,25463,2172.62,621.02,1396.82
23452,37,21853,176.69,3342.66,1759.67
23453,21,27335,4252.99,824.87,2538.93
23454,42,8286,2892.89,3526.38,3209.64
23455,43,19629,4455.43,4114.84,4285.14
23456,189,18462,100.38,551.07,325.73
23457,216,8792,1734.63,2817.78,2276.2
23458,95,24889,794.82,5034.53,2914.67
23459,255,7605,3951.79,111.07,2031.43
23460,161,12437,1335.14,2512.66,1923.9
23461,199,18616,2403.88,3672.2,3038.04
23462,140,2165,1016.9,1657.85,1337.38
23463,358,15027,3128.03,4704.34,3916.19
23464,189,573,2018.66,4217.47,3118.07
23465,29,11136,4020.59,3575.64,3798.11
23466,268,4163,1125.82,3828.79,2477.3
23467,219,5412,3615.49,3736.69,3676.09
23468,112,1598,4837.76,2571.24,3704.5
23469,359,25773,2983.44,2302.87,2643.15
23470,101,11956,2685.48,4309.96,3497.72
23471,149,24790,467.36,1236.85,852.11
23472,89,8995,2899.81,1003.44,1951.62
23473,212,9570,1286.08,1217.29,1251.68
23474,365,11041,4242.49,2711.12,3476.8
23475,269,29906,2377.76,2662.81,2520.28
23476,352,8615,3878.06,1922.83,2900.44
23477,197,6705,2143.21,2832.38,2487.8
23478,138,254,666.54,3077.82,1872.18
23479,92,12762,2265.35,2134.83,2200.09
23480,229,5420,1197.63,1175.52,1186.58
23481,83,8243,2919.18,1732.69,2325.93
23482,258,18184,5367.87,1009.79,3188.83
23483,241,1732,3580.96,930.93,2255.95
23484,360,23590,1620.21,2873.22,2246.72
23485,239,22563,3112.69,1029.8,2071.24
23486,129,7091,2788.03,3254.69,3021.36
23487,217,23464,416.77,978.72,697.75
23488,15,11752,1168.29,289.62,728.95
23489,295,21443,4077.95,2470.58,3274.26
23490,278,28780,1537.47,2208.88,1873.18
23491,163,21918,2286.61,1328.41,1807.51
23492,144,29593,2665.54,3184.24,2924.89
23493,299,17302,1913.46,3212.31,2562.89
23494,126,16229,2436.3,3280.67,2858.49
23495,151,11265,904.49,2026.5,1465.49
23496,344,9326,2801.82,342.04,1571.93
23497,33,9700,2929.89,1788.58,2359.23
23498,181,21725,5210.72,3271.26,4240.99
23499,304,9369,1036.9,2311.59,1674.25
23500,21,13780,1223.64,1474.5,1349.07
23501,21,23226,1585.42,2460.3,2022.86
23502,265,9112,2328.69,1374.66,1851.68
23503,343,19409,263.89,1897.37,1080.63
23504,252,6547,267.57,926.85,597.21
23505,206,14696,1175.32,4226.2,2700.76
23506,227,26371,3408.16,311.66,1859.91
23507,271,6619,4638.59,1022.23,2830.41
23508,97,20155,2608.69,1821.33,2215.01
23509,138,25218,341.77,2174.9,1258.34
23510,82,22704,2704.04,626.5,1665.27
23511,232,9502,2003.41,2594.28,2298.85
23512,172,8927,4013.7,407.47,2210.59
23513,168,4951,707.22,343.98,525.6
23514,274,9549,831.0,181.91,506.45
23515,14,11384,2243.66,278.19,1260.92
23516,52,26507,1710.94,1667.58,1689.26
23517,96,15824,224.23,796.86,510.55
23518,189,12700,2698.82,4770.78,3734.8
23519,35,11315,2601.71,3264.35,2933.03
23520,318,1670,1965.31,3171.55,2568.43
23521,116,13444,3638.53,2819.99,3229.26
23522,313,2412,2464.48,865.19,1664.84
23523,209,1151,3528.65,3965.07,3746.86
23524,71,13507,2912.19,681.76,1796.97
23525,347,3943,3290.12,2030.48,2660.3
23526,45,324,957.23,716.05,836.64
23527,138,3419,3868.56,580.68,2224.62
23528,88,26528,2684.04,2230.14,2457.09
23529,322,767,1899.19,128.94,1014.07
23530,345,19990,4038.95,1007.7,2523.32
23531,188,18758,2205.62,3609.1,2907.36
23532,28,22019,1481.18,4014.09,2747.64
23533,178,16352,1716.89,1850.95,1783.92
23534,136,28619,4988.67,3715.76,4352.22
23535,293,16941,3345.32,2352.36,2848.84
23536,7,11855,2006.66,483.57,1245.12
23537,320,7483,3128.81,1167.63,2148.22
23538,34,21545,2836.33,3987.59,3411.96
23539,286,7722,1350.72,3736.95,2543.84
23540,189,25500,1840.17,3699.78,2769.98
23541,1,16403,497.99,4211.33,2354.66
23542,3,7596,3114.97,4250.15,3682.56
23543,23,3266,1657.54,2990.73,2324.14
23544,348,5460,4515.83,3441.77,3978.8
23545,124,17777,1133.84,1619.4,1376.62
23546,164,19895,491.75,676.11,583.93
23547,127,22261,2654.82,3915.87,3285.35
23548,97,17201,3349.41,1065.67,2207.54
23549,155,22516,443.79,1360.94,902.37
23550,274,16736,1497.87,4536.89,3017.38
23551,299,8280,1905.34,2389.61,2147.47
23552,136,26702,2871.33,2780.32,2825.82
23553,32,24301,2417.19,4186.44,3301.81
23554,199,8348,961.15,426.79,693.97
23555,315,17055,1487.25,1087.62,1287.43
23556,236,25714,1108.0,2000.01,1554.01
23557,75,17801,2471.71,3048.22,2759.97
23558,171,16309,2627.25,3087.35,2857.3
23559,68,14857,1540.09,4521.4,3030.74
23560,139,19834,4381.32,1702.76,3042.04
23561,74,5600,4511.55,3032.36,3771.95
23562,169,14475,4339.5,2246.77,3293.14
23563,310,22921,1870.84,1767.92,1819.38
23564,135,23766,3826.99,2269.68,3048.34
23565,267,14083,1459.08,2158.23,1808.65
23566,164,14711,189.05,3668.76,1928.91
23567,352,27808,3518.71,1185.73,2352.22
23568,272,23847,4536.6,1284.94,2910.77
23569,66,205,2529.44,1132.31,1830.88
23570,313,25731,3826.7,377.62,2102.16
23571,149,17126,1813.96,1085.59,1449.78
23572,20,10729,2528.54,650.48,1589.51
23573,175,9333,1373.4,3431.32,2402.36
23574,110,20892,2293.31,8.17,1150.74
23575,157,9331,1879.14,201.05,1040.1
23576,342,15503,2796.41,2175.02,2485.72
23577,202,8156,1201.33,348.59,774.96
23578,259,27075,3049.71,707.66,1878.68
23579,346,21245,2774.31,3123.32,2948.82
23580,116,433,531.88,305.12,418.5
23581,105,21313,3237.6,1914.31,2575.95
23582,327,23594,1335.64,1925.98,1630.81
23583,272,18036,1866.12,4011.66,2938.89
23584,132,25690,2635.32,2592.59,2613.95
23585,185,21956,3926.91,2037.64,2982.28
23586,257,26195,2427.02,1764.04,2095.53
23587,68,6290,1512.93,875.35,1194.14
23588,362,11135,855.17,2488.35,1671.76
23589,353,22513,1933.86,2643.49,2288.67
23590,317,9195,1210.95,1367.2,1289.08
23591,340,27757,43.81,3960.73,2002.27
23592,79,16225,59.51,500.34,279.93
23593,351,13217,2548.54,3906.63,3227.59
23594,281,2323,1971.78,2394.39,2183.09
23595,63,1061,894.68,457.1,675.89
23596,335,25691,288.3,46.27,167.28
23597,294,929,1625.64,2409.29,2017.47
23598,68,4870,3081.15,2043.98,2562.57
23599,197,155,2209.67,1666.96,1938.32
23600,356,1232,1681.03,358.46,1019.75
23601,115,31,790.18,1532.44,1161.31
23602,97,28595,1729.85,1913.13,1821.49
23603,110,7531,2278.9,1850.22,2064.56
23604,339,14761,1050.2,24.09,537.14
23605,73,19854,888.61,2025.26,1456.93
23606,305,8663,1860.52,1488.51,1674.51
23607,47,7454,3702.62,402.51,2052.57
23608,48,28278,2948.85,1960.43,2454.64
23609,252,18156,1445.59,1066.41,1256.0
23610,181,26004,2459.98,2586.38,2523.18
23611,147,3835,3827.67,2179.05,3003.36
23612,51,4174,134.5,3305.35,1719.92
23613,318,11965,81.77,2885.92,1483.85
23614,266,16383,288.0,377.59,332.79
23615,69,14715,185.83,2565.85,1375.84
23616,32,20272,3804.53,2552.31,3178.42
23617,139,23113,3412.18,3831.44,3621.81
23618,236,9783,2549.14,772.04,1660.59
23619,224,11394,3138.52,2609.31,2873.91
23620,317,14019,2262.46,2321.83,2292.14
23621,171,17396,1518.52,1387.04,1452.78
23622,123,9628,498.19,140.2,319.19
23623,246,588,2577.11,2231.58,2404.35
23624,42,29576,1721.12,3656.55,2688.84
23625,157,6518,1327.0,2230.06,1778.53
23626,45,6773,2276.8,5301.6,3789.2
23627,97,16604,695.48,1530.46,1112.97
23628,26,24752,1576.47,1568.31,1572.39
23629,222,561,540.64,2749.5,1645.07
23630,200,23539,2743.57,4502.75,3623.16
23631,268,26199,3160.84,3506.49,3333.66
23632,132,1114,2903.79,49.18,1476.48
23633,345,13818,2857.68,882.58,1870.13
23634,185,29714,2564.52,907.02,1735.77
23635,324,25017,33.11,1890.14,961.62
23636,37,15879,655.95,823.47,739.71
23637,338,17756,3375.26,1240.38,2307.82
23638,94,17350,1752.57,791.53,1272.05
23639,164,7684,3869.29,2313.21,3091.25
23640,2,949,1613.01,3236.74,2424.88
23641,220,20867,2309.86,4121.5,3215.68
23642,177,679,2238.76,5029.68,3634.22
23643,286,9143,2147.17,2383.08,2265.12
23644,356,25689,426.62,517.0,471.81
23645,152,2951,989.5,1821.17,1405.34
23646,176,6666,3062.3,544.55,1803.43
23647,179,28338,2971.7,1278.5,2125.1
23648,317,25551,4971.58,296.27,2633.93
23649,45,14749,2069.96,995.51,1532.74
23650,91,6228,3036.58,785.15,1910.87
23651,198,13492,2592.14,2501.69,2546.91
23652,21,3438,2868.05,809.64,1838.85
23653,57,22049,2034.52,1425.92,1730.22
23654,137,29892,764.0,3379.88,2071.94
23655,293,23110,4324.32,3504.32,3914.32
23656,317,23924,3989.7,624.14,2306.92
23657,314,20042,9.25,1092.47,550.86
23658,40,25200,2748.51,2508.87,2628.69
23659,176,4061,201.46,1775.23,988.35
23660,24,23811,3565.01,3634.65,3599.83
23661,110,991,1604.26,2774.12,2189.19
23662,364,13817,2716.98,238.86,1477.92
23663,144,19737,1227.79,1099.34,1163.57
23664,76,4024,2731.15,3606.02,3168.59
23665,132,12447,2077.08,1406.97,1742.03
23666,111,19476,437.71,1588.53,1013.12
23667,110,13345,1030.19,2891.83,1961.01
23668,64,6855,1935.94,1078.79,1507.37
23669,263,10570,2238.4,1778.45,2008.43
23670,88,22934,1169.03,823.0,996.01
23671,263,13967,353.72,220.75,287.24
23672,322,5460,3991.61,2460.86,3226.24
23673,127,21958,995.85,1827.32,1411.59
23674,235,19963,3040.18,2308.46,2674.32
23675,2,980,2725.5,3838.52,3282.01
23676,181,1409,1815.26,414.24,1114.75
23677,142,24289,864.78,2673.85,1769.32
23678,243,14652,2639.3,719.28,1679.29
23679,96,19945,4510.25,3958.83,4234.54
23680,124,22510,863.38,2720.43,1791.9
23681,365,11530,1717.08,1065.06,1391.07
23682,48,7127,3797.46,5897.3,4847.38
23683,217,28155,1931.81,191.75,1061.78
23684,223,26501,3987.81,3016.27,3502.04
23685,135,5262,2652.43,4208.5,3430.47
23686,284,12471,444.1,277.18,360.64
23687,229,17061,2298.69,4323.35,3311.02
23688,221,15079,630.62,2828.85,1729.73
23689,156,17829,2181.33,2182.71,2182.02
23690,12,23918,103.74,1751.05,927.39
23691,188,21505,4517.29,1293.04,2905.16
23692,352,25486,4003.16,1032.41,2517.78
23693,21,25642,1169.05,2230.25,1699.65
23694,347,7079,3482.39,4408.01,3945.2
23695,10,18405,5132.4,1261.41,3196.9
23696,6,11359,3440.22,115.34,1777.78
23697,15,16724,251.85,4371.63,2311.74
23698,294,12329,1626.39,2762.0,2194.2
23699,315,26534,1488.58,4156.97,2822.78
23700,351,14132,254.66,2030.6,1142.63
23701,95,2296,788.34,761.19,774.77
23702,188,23842,1405.8,1669.78,1537.79
23703,165,5109,2160.72,1868.24,2014.48
23704,353,27186,622.42,1165.26,893.84
23705,122,26969,2407.18,3573.92,2990.55
23706,197,18706,3542.54,421.94,1982.24
23707,49,26697,2252.89,1700.27,1976.58
23708,66,13205,3313.72,5221.78,4267.75
23709,8,27448,668.82,1086.87,877.85
23710,84,4561,394.61,867.82,631.22
23711,5,24161,3967.28,1487.58,2727.43
23712,287,18321,906.66,1632.78,1269.72
23713,350,18967,4487.49,1605.43,3046.46
23714,108,5688,1148.07,3489.6,2318.84
23715,30,10424,2958.49,1693.41,2325.95
23716,146,7751,4168.9,2810.69,3489.8
23717,296,18396,1036.73,2914.53,1975.63
23718,358,28399,3160.18,3384.03,3272.11
23719,49,13377,2808.06,2125.99,2467.02
23720,283,11201,4177.12,2095.01,3136.07
23721,57,26651,1929.04,1414.96,1672.0
23722,46,10289,2188.38,3524.63,2856.51
23723,122,25590,837.42,2723.53,1780.48
23724,120,21319,4261.24,1548.86,2905.05
23725,355,22913,389.93,1673.78,1031.86
23726,300,19273,1316.51,1769.36,1542.93
23727,215,23451,885.98,1033.51,959.75
23728,246,8331,3916.35,1325.55,2620.95
23729,324,14835,978.59,2066.91,1522.75
23730,333,26261,3526.99,3180.32,3353.65
23731,230,11270,150.69,4768.6,2459.64
23732,54,440,531.0,2871.47,1701.23
23733,139,20645,1455.06,2499.56,1977.31
23734,287,4764,694.91,1928.69,1311.8
23735,117,1496,408.59,1055.79,732.19
23736,213,5878,2169.09,3682.59,2925.84
23737,274,23576,259.96,1172.17,716.07
23738,23,18249,3311.52,2876.58,3094.05
23739,65,12054,3137.36,4045.17,3591.27
23740,77,16813,2563.53,1785.51,2174.52
23741,78,11822,1816.53,126.55,971.54
23742,129,26134,373.07,2920.86,1646.97
23743,241,29701,2972.43,1883.65,2428.04
23744,330,5411,2612.74,2578.49,2595.61
23745,159,20458,2665.99,3987.82,3326.9
23746,71,21539,1248.45,3017.57,2133.01
23747,235,4687,791.16,1775.45,1283.31
23748,286,26634,1638.2,1993.49,1815.85
23749,15,9834,4276.56,2492.46,3384.51
23750,84,9657,2007.29,677.41,1342.35
23751,121,2467,1647.34,62.3,854.82
23752,64,25156,3465.56,2007.46,2736.51
23753,214,16093,658.71,3498.73,2078.72
23754,87,15147,1167.35,978.79,1073.07
23755,300,4133,2338.6,1442.34,1890.47
23756,220,28759,3128.71,2814.53,2971.62
23757,131,23353,3253.41,308.03,1780.72
23758,176,20354,799.76,5584.4,3192.08
23759,272,355,4262.94,2219.48,3241.21
23760,271,1154,796.49,2532.47,1664.48
23761,265,24826,334.46,1530.52,932.49
23762,68,10323,473.07,705.57,589.32
23763,335,24427,1357.49,1337.54,1347.51
23764,338,640,3139.47,3155.44,3147.45
23765,20,15476,1045.42,1971.35,1508.38
23766,329,27363,1508.56,1216.39,1362.47
23767,73,18911,860.71,1477.58,1169.14
23768,347,25859,3398.57,3469.76,3434.16
23769,125,23336,2166.94,3486.95,2826.94
23770,99,1831,255.82,1736.31,996.06
23771,142,22405,5209.57,1998.57,3604.07
23772,248,7591,1052.17,2499.48,1775.83
23773,222,21117,1128.93,1350.94,1239.93
23774,80,6601,4688.35,3791.37,4239.86
23775,2,23163,334.74,898.4,616.57
23776,280,22619,3055.27,3130.39,3092.83
23777,33,23224,4199.87,3821.1,4010.48
23778,60,15646,1225.09,3160.41,2192.75
23779,256,23694,361.04,1127.57,744.3
23780,17,104,1626.38,627.43,1126.9
23781,318,26872,1338.19,3178.58,2258.39
23782,360,27096,1555.54,304.71,930.12
23783,85,1966,2770.05,1685.45,2227.75
23784,349,20425,3443.21,4087.34,3765.28
23785,333,3069,1010.88,1482.89,1246.88
23786,11,13816,2757.6,902.12,1829.86
23787,299,28241,2732.55,3613.92,3173.24
23788,49,8069,3986.86,227.09,2106.97
23789,40,26865,3186.15,1660.13,2423.14
23790,60,10357,2814.36,4407.79,3611.07
23791,108,18566,2974.16,1429.16,2201.66
23792,158,654,1649.29,1425.24,1537.26
23793,9,254,4824.33,2471.69,3648.01
23794,82,21571,2354.17,231.5,1292.84
23795,180,2682,1815.69,3605.75,2710.72
23796,152,3044,1703.23,3129.17,2416.2
